Season,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PA.1,AVG.1,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Spd,wRC+,wSB,UBR,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,XBR
2018,CHC,2490,5624,6369,1453,966,286,34,167,761,722,576,67,1388,78,46,40,107,66,38,0.258357041,6369,0.258357041,161,14,0.090438059,0.217930601,0.41498559,0.333175205,0.410384068,0.743559273,0.152027027,0.312515188,1.413468501,0.213729653,0.460485963,0.325784383,0.103548153,0.120926864,0.082479508,0.168674698,0.320648901,27.24068742,771.33821,4.290082929,100.1851677,-6.052857254,3.500000685,4.799999878,0.40513651,0.34058306,0.25428043,0.19643683,0.48658029,0.31698288,2.125267282
2018,MIN,2351,5526,6154,1379,874,317,22,166,738,704,534,25,1328,37,38,19,89,47,27,0.249547593,6154,0.249547593,106,13,0.08677283,0.215794605,0.402108433,0.31784841,0.404994571,0.722842981,0.155446978,0.298034398,1.045934202,0.216730038,0.400427756,0.382842205,0.100558659,0.103041589,0.062908011,0.282608695,0.313183623,-7.860521971,711.1183058,3.657195551,95.83090281,-5.054816145,0.400000013,5.29999996,0.40173954,0.3448519,0.25340856,0.17606958,0.45721674,0.36671368,1.756408602
2018,NYM,2333,5468,6177,1282,813,265,34,170,676,649,566,36,1404,73,42,28,116,71,39,0.23445501,6177,0.23445501,104,10,0.091630241,0.227294803,0.403133903,0.312408521,0.388624725,0.701033246,0.154169715,0.282520325,1.093367675,0.202990929,0.416278499,0.380730571,0.117836445,0.10946555,0.061248527,0.185185185,0.304680343,-52.29997459,669.3659693,4.31640973,93.99609225,-5.123958247,7.600000255,0.099999927,0.416122,0.34083757,0.24304043,0.19187031,0.47907089,0.3290588,1.691633255
2018,NYY,2269,5515,6271,1374,815,269,23,267,851,821,625,21,1421,62,59,10,107,63,21,0.249138712,6271,0.249138712,130,13,0.099665125,0.226598628,0.439831104,0.329180642,0.45149592,0.780676562,0.202357208,0.284868759,1.09073604,0.201985953,0.416323565,0.381690481,0.107233502,0.169416243,0.075625363,0.382352941,0.335255134,105.2649381,837.9130091,4.34681748,111.8128604,0.435279457,9.7000001,4.499999888,0.41724718,0.34302186,0.23973096,0.17703579,0.45279846,0.37016575,1.605675112
2018,MIA,2434,5488,6083,1303,929,222,24,128,589,554,455,26,1384,73,31,32,119,45,31,0.237427113,6083,0.237427113,138,9,0.074798619,0.227519316,0.328757225,0.302794774,0.356596209,0.659390983,0.119169096,0.293236835,1.55079365,0.214565004,0.477517106,0.307917888,0.109523809,0.101587301,0.07062436,0.12,0.289019091,-130.2149315,580.4688854,3.545240561,83.45219728,-7.108064642,-7.199999839,-1.499999896,0.38084953,0.36789057,0.2512599,0.19318455,0.47612191,0.33069354,1.041545733
2018,HOU,2348,5453,6146,1390,889,278,18,205,797,763,565,19,1197,61,45,14,156,71,26,0.254905556,6146,0.254905556,134,15,0.09192971,0.19476082,0.472013366,0.329196603,0.425270493,0.754467096,0.170364937,0.28930664,1.094886013,0.203560552,0.416256734,0.380182712,0.108441158,0.126309303,0.07540799,0.326086956,0.326582687,59.68099039,777.725169,4.176797668,109.784151,-0.034342056,1.199999981,-8.20000007,0.43267671,0.34414832,0.22317497,0.17891078,0.49524913,0.32584009,0.864486814
2018,WSN,2441,5517,6288,1402,902,284,25,191,771,737,631,56,1289,59,40,41,104,119,33,0.254123617,6288,0.254123617,109,31,0.100349872,0.204993638,0.489526764,0.334880742,0.41852456,0.753405302,0.164400943,0.297032131,1.270491803,0.208382948,0.44296261,0.348654441,0.102459016,0.13046448,0.05860215,0.281818181,0.325291063,51.50629655,786.1404969,4.805326301,100.8431777,6.621661916,-2.599999711,4.400000073,0.38732885,0.35205384,0.26061731,0.18821072,0.49176143,0.32002785,0.526928457
2018,PHI,2474,5424,6136,1270,813,241,30,186,677,653,582,33,1520,64,32,32,102,69,26,0.234144542,6136,0.234144542,112,17,0.094850065,0.247718383,0.382894736,0.313995411,0.392514749,0.70651016,0.158370207,0.289066666,1.139136394,0.198716302,0.426700898,0.374582798,0.119945167,0.127484578,0.067388688,0.236111111,0.307361362,-40.40419979,676.4716675,4.390824493,90.53664518,-0.262930412,-0.89999979,4.099999912,0.40660449,0.35013864,0.24325687,0.22107386,0.4882783,0.29064784,-0.606170294
2018,CHW,2348,5523,6071,1332,851,259,40,182,656,639,425,18,1594,66,32,24,99,98,41,0.241173275,6071,0.241173275,123,16,0.070004941,0.26255971,0.266624843,0.301521667,0.401412275,0.702933942,0.160239,0.30431331,1.306273062,0.205643111,0.449923741,0.344433146,0.100369003,0.134317343,0.069491525,0.31372549,0.303987309,-53.3478081,655.9340351,4.993280376,91.727704,-0.311830471,-7.200000107,0.300000064,0.404266,0.33826851,0.2574655,0.19046424,0.48858218,0.32095358,-1.043732624
2018,LAA,2467,5472,6108,1323,837,249,23,214,721,690,514,38,1300,73,39,7,111,89,22,0.241776315,6108,0.241776315,130,6,0.084151931,0.212835625,0.395384615,0.313217448,0.413011695,0.726229143,0.17123538,0.277458093,1.12,0.216125954,0.414122137,0.369751908,0.119354838,0.138064516,0.074884792,0.23076923,0.31327136,-4.36735939,709.237236,4.630491315,97.76593161,5.461331537,-2.40000008,-0.300000019,0.44926505,0.33404457,0.21669037,0.18468468,0.44120436,0.37411095,-1.437258689
2018,CLE,2413,5595,6300,1447,915,297,19,216,818,786,554,32,1189,80,44,25,98,135,36,0.258623771,6300,0.258623771,107,15,0.087936507,0.188730158,0.465937762,0.331739199,0.434316353,0.766055552,0.175692582,0.290741615,1.076830006,0.222599637,0.40307971,0.374320652,0.104658197,0.130671506,0.060112359,0.254237288,0.33030048,79.78547676,815.8216508,4.856261185,105.5429118,8.648453702,-1.499999419,6.5999998,0.40603352,0.35620112,0.23776536,0.16513966,0.45050279,0.38435754,-1.715339676
2018,COL,2368,5541,6178,1418,886,280,42,210,780,748,507,38,1397,51,37,42,114,95,33,0.255910485,6178,0.255910485,108,20,0.082065393,0.226124959,0.362920544,0.322033898,0.435300487,0.757334385,0.179390002,0.304205489,1.381368267,0.208706166,0.459008464,0.332285368,0.08588064,0.152838427,0.056902002,0.227272727,0.324922883,47.28515508,769.0679302,5.180911896,88.31154843,2.139997766,3.100000009,-1.999999933,0.36964243,0.36940564,0.26095193,0.18138764,0.47122898,0.34738338,-2.079692966
2018,OAK,2403,5579,6255,1407,838,322,20,227,813,778,550,18,1381,76,44,6,136,35,21,0.252195734,6255,0.252195734,117,0,0.087929656,0.220783373,0.398262128,0.325332053,0.4391468,0.764478853,0.186951066,0.293897882,1.0194057,0.213509683,0.39702409,0.389466225,0.098847786,0.137659187,0.069601427,0.0,0.329448765,75.31992988,806.0987026,3.528715151,111.9187953,-5.079014802,1.79999987,-2.499999873,0.40301318,0.34887006,0.24811676,0.15489642,0.44679849,0.39830508,-2.868923943
2018,MIL,2496,5542,6210,1398,904,252,24,218,754,711,537,32,1458,58,41,29,128,124,32,0.252255503,6210,0.252255503,130,13,0.086473429,0.234782608,0.368312757,0.322596309,0.424395525,0.746991834,0.172140022,0.302022011,1.422524565,0.216955778,0.45980943,0.323234791,0.096749811,0.164777021,0.069075451,0.213114754,0.322159147,34.41254659,759.9339181,4.894692118,99.94810876,8.197202937,2.899999432,-2.899999961,0.38998556,0.36109774,0.24891671,0.18632643,0.42826192,0.38541165,-5.087137287
2018,CIN,2402,5532,6240,1404,956,251,25,172,696,665,559,35,1376,65,35,49,128,77,33,0.253796095,6240,0.253796095,107,28,0.089583333,0.22051282,0.40625,0.327572282,0.401482284,0.729054566,0.147686189,0.306543916,1.183859649,0.245941361,0.408771504,0.345287133,0.088421052,0.120701754,0.0634262,0.24778761,0.316890978,7.344976318,736.371282,4.125453636,94.44573314,-1.800376849,1.200000361,-1.300000012,0.39245283,0.34504717,0.2625,0.16509434,0.47688679,0.35801887,-5.669661913
2018,KCR,2184,5505,6063,1350,883,283,29,155,638,606,427,13,1310,67,40,24,123,117,38,0.245231607,6063,0.245231607,106,16,0.070427181,0.216064654,0.325954198,0.305348567,0.39164396,0.696992527,0.146412353,0.292892156,1.14002642,0.226914817,0.411834884,0.361250298,0.112285336,0.102377807,0.061413673,0.242424242,0.302666595,-59.56195814,648.785236,4.727627276,87.42212047,4.609954352,-8.799999878,-3.199999943,0.40427531,0.33826638,0.2574583,0.16842847,0.45384073,0.3777308,-5.859739508
2018,STL,2464,5498,6200,1369,907,248,9,205,759,725,525,40,1380,80,48,46,92,63,32,0.248999636,6200,0.248999636,135,18,0.084677419,0.222580645,0.380434782,0.320923427,0.409239723,0.73016315,0.160240087,0.293865185,1.234636871,0.222923749,0.429334628,0.347741622,0.085893854,0.143156424,0.076357466,0.191489361,0.315761483,2.162168496,726.5152286,3.653676839,99.35458909,-4.015040934,8.59999989,8.299999945,0.41619183,0.331434,0.25237417,0.168566,0.44017094,0.39126306,-6.708777589
2018,BOS,2345,5623,6302,1509,915,355,31,208,876,829,569,38,1253,55,48,7,130,125,31,0.268362084,6302,0.268362084,144,4,0.090288797,0.198825769,0.454110135,0.338840349,0.453494575,0.792334924,0.185132491,0.309026128,1.204402515,0.204674381,0.434535965,0.360789652,0.095597484,0.13081761,0.075195822,0.235294117,0.33956224,128.8113453,865.0811816,5.175020957,110.5310353,8.720523947,-8.699999847,-5.099999964,0.40641953,0.33838156,0.25519892,0.16455696,0.49163653,0.34380651,-8.595449084
2018,BAL,2313,5507,6034,1317,872,242,15,188,622,593,422,19,1412,57,35,13,132,81,22,0.239150172,6034,0.239150172,115,18,0.069937023,0.234007292,0.298866855,0.29828932,0.390956963,0.689246283,0.151806791,0.286402841,1.211267605,0.194084575,0.441456856,0.364458567,0.108651911,0.126089872,0.063676633,0.346153846,0.298765601,-77.64767643,627.3114147,3.837139577,86.92749234,3.993563357,-6.299999721,-7.299999915,0.40550326,0.34322954,0.2512672,0.1955105,0.49577601,0.30871349,-9.221790075
2018,TOR,2435,5477,6076,1336,783,320,16,217,709,680,499,15,1387,58,37,5,118,47,30,0.243929158,6076,0.243929158,110,3,0.082126398,0.228275181,0.359769286,0.311810245,0.427058608,0.738868853,0.18312945,0.286189258,1.082692307,0.211407766,0.409951456,0.378640776,0.121794871,0.139102564,0.065127294,0.25,0.318567484,19.26902363,729.1350226,3.516959584,99.68025675,-6.04192033,-19.30000012,-1.799999729,0.42666989,0.32647628,0.24685382,0.18804453,0.47700871,0.33494676,-15.14645156
