Season,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PA.1,AVG.1,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Spd,wRC+,wSB,UBR,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,XBR
2016,LAD,2491,5518,6164,1375,893,272,21,189,725,680,525,31,1321,58,32,30,120,45,26,0.249184487,6164,0.249184487,101,16,0.085171966,0.21430889,0.397426192,0.319256481,0.408843783,0.728100264,0.159659296,0.293564356,1.424486803,0.210174349,0.464055409,0.325770241,0.08431085,0.138563049,0.051981471,0.222222222,0.314488225,-21.71032718,704.4365494,3.534734651,97.16840028,-4.895350628,5.799999587,1.100000046,0.37661423,0.35430852,0.26907725,0.16881897,0.49706504,0.33411599,2.790139885
2016,KCR,2244,5552,6052,1450,1006,264,33,147,675,640,382,23,1224,45,34,38,134,121,35,0.261167146,6052,0.261167146,133,24,0.063119629,0.202247191,0.312091503,0.312156993,0.400036023,0.712193016,0.138868877,0.309134045,1.432203389,0.201298701,0.470315398,0.328385899,0.103813559,0.103813559,0.065581854,0.272727272,0.307169072,-55.78098344,657.1717902,4.868276132,89.11394316,6.695598867,-5.599999979,-5.400000133,0.39,0.34954545,0.26045455,0.195,0.50181818,0.30318182,2.465802067
2016,ATL,2390,5514,6192,1404,960,295,27,122,649,615,502,60,1240,59,52,64,145,75,34,0.254624591,6192,0.254624591,117,21,0.081072351,0.200258397,0.404838709,0.320711604,0.384294523,0.705006127,0.129669932,0.304947668,1.517964071,0.211993441,0.475052705,0.312953853,0.076347305,0.091317365,0.057692307,0.173553719,0.304213885,-75.36603289,654.0793694,4.11964087,86.49265104,-2.209104766,-2.300000101,-1.599999852,0.34495329,0.3654591,0.28958761,0.18774208,0.51811347,0.29414445,2.05825107
2016,SFG,2404,5565,6271,1437,973,280,54,130,715,675,572,43,1107,42,46,42,120,79,36,0.258221024,6271,0.258221024,120,20,0.091213522,0.176526869,0.516711833,0.329477911,0.39802336,0.727501271,0.139802336,0.298811156,1.378911564,0.21574344,0.45458623,0.329670329,0.097278911,0.088435374,0.059200789,0.229885057,0.31458594,-22.09811249,716.6538445,4.727676702,95.88427329,-2.414805559,-4.299999662,3.899999984,0.36633663,0.3559956,0.27766777,0.20242024,0.50715072,0.29042904,1.859274945
2016,CHW,2217,5550,6131,1428,950,277,33,168,686,656,455,16,1285,53,44,29,122,77,36,0.257297297,6131,0.257297297,112,19,0.074213015,0.209590605,0.354085603,0.317273025,0.409909909,0.727182934,0.152612612,0.304274329,1.393661971,0.20491228,0.462923976,0.332163742,0.116901408,0.118309859,0.056594239,0.301587301,0.313871464,-21.36924645,700.8900819,4.442631903,96.66602308,-2.58593532,-1.300000697,1.400000006,0.38819733,0.33448594,0.27731674,0.19409866,0.51106501,0.29483633,1.51809427
2016,WSN,2302,5490,6201,1403,903,268,29,203,763,735,536,49,1252,64,63,48,102,121,39,0.255555555,6201,0.255555555,122,24,0.086437671,0.201902918,0.428115015,0.32553226,0.425865209,0.751397469,0.170309654,0.292825768,1.204896907,0.194254768,0.440310807,0.365434424,0.096005154,0.130798969,0.065240641,0.235294117,0.321604724,13.66446689,744.1701096,4.853124264,95.80994987,4.95794402,5.799999967,5.200000018,0.40469073,0.3462865,0.24902276,0.18165095,0.49045758,0.32789147,0.194338778
2016,NYY,2308,5458,6058,1377,929,245,20,183,680,647,475,19,1188,42,49,21,121,72,22,0.252290216,6058,0.252290216,107,14,0.078408715,0.196104324,0.399831649,0.31440903,0.40509344,0.71950247,0.152803224,0.288684719,1.323129251,0.205629216,0.452430797,0.341939986,0.10340136,0.124489795,0.055012853,0.333333333,0.310684661,-37.54322542,676.1163752,4.01603461,91.76198787,2.183964825,8.59999992,-0.199999958,0.41718498,0.34070491,0.24211011,0.17783921,0.5252246,0.29693619,-0.756414778
2016,BOS,2284,5670,6320,1598,1022,343,25,208,878,836,558,34,1160,43,40,8,137,83,24,0.281834215,6320,0.281834215,142,3,0.088291139,0.183544303,0.481034482,0.348439233,0.461199294,0.809638527,0.179365079,0.320128972,1.275031685,0.208379272,0.443660418,0.347960308,0.111533586,0.13181242,0.07057654,0.130434782,0.346498833,148.646725,893.171102,4.624463132,113.1168565,3.201001804,5.900000378,1.500000089,0.41377797,0.33786749,0.24835454,0.19284774,0.47323387,0.33391839,-1.610745281
2016,BAL,2257,5524,6089,1413,889,265,6,253,744,710,468,19,1324,44,36,17,119,19,13,0.255792903,6089,0.255792903,135,10,0.076859911,0.217441287,0.35347432,0.317028985,0.44333816,0.760367145,0.187545257,0.29123776,1.105751391,0.192362428,0.424098671,0.383538899,0.12183055,0.156462585,0.075503355,0.27027027,0.325629451,37.29569572,754.6072355,2.457768681,102.7999224,-4.627478527,6.000000514,1.099999927,0.41570656,0.33787914,0.2464143,0.20291559,0.47002116,0.32706325,-2.066776896
2016,CIN,2287,5487,6094,1403,929,277,33,164,716,678,452,37,1284,52,44,58,129,139,51,0.255695279,6094,0.255695279,101,23,0.074171316,0.210699048,0.352024922,0.315990057,0.407873154,0.723863211,0.152177875,0.303453343,1.3321403,0.222805343,0.443940839,0.333253816,0.074445239,0.117394416,0.054271896,0.203539823,0.311173652,-40.14313289,677.7574294,5.235276028,88.74660544,3.77130646,-4.500000089,-3.600000091,0.38629501,0.35772358,0.25598142,0.17886179,0.52659698,0.29454123,-2.181494669
2016,MIL,2342,5330,6061,1299,837,249,19,194,671,641,599,34,1543,37,39,53,132,181,56,0.243714821,6061,0.243714821,106,25,0.098828576,0.254578452,0.388204795,0.322231473,0.406754221,0.728985694,0.1630394,0.304240088,1.420418006,0.203439153,0.467460317,0.329100529,0.08118971,0.155948553,0.059988681,0.25510204,0.315202975,-19.0806906,694.9323235,4.758954893,91.92451781,10.02616394,-2.999999911,-1.79999996,0.36719959,0.36307375,0.26972666,0.18849923,0.48788035,0.32362042,-2.224339256
2016,TEX,2324,5525,6089,1446,951,257,23,215,765,746,436,23,1220,70,40,18,114,99,36,0.261719457,6089,0.261719457,129,21,0.071604532,0.200361307,0.357377049,0.321528578,0.433303167,0.754831745,0.17158371,0.298062953,1.28013245,0.201160092,0.448491879,0.350348027,0.105960264,0.142384105,0.066735644,0.403846153,0.324001442,29.14316996,746.4547098,4.44259113,94.68234405,1.832015353,-3.100000873,3.300000139,0.41471802,0.34548372,0.23979826,0.19027969,0.4956442,0.31407611,-3.066930108
2016,PIT,2458,5542,6261,1426,964,277,32,153,729,696,561,39,1334,81,36,41,133,110,45,0.257307831,6261,0.257307831,140,16,0.089602299,0.213065005,0.42053973,0.332475884,0.40166005,0.734135934,0.144352219,0.311170862,1.480509745,0.213453767,0.469455669,0.317090563,0.088455772,0.114692653,0.070886075,0.205128205,0.31843322,-2.182852086,735.39106,4.574709444,97.4977017,0.046001898,-8.299999774,1.600000113,0.39673279,0.34842474,0.25484247,0.19789965,0.49124854,0.31085181,-4.134643013
2016,STL,2400,5548,6223,1416,859,300,32,225,779,745,526,28,1318,70,41,37,117,35,26,0.255227108,6223,0.255227108,145,17,0.084525148,0.211794954,0.399089529,0.325303152,0.442501802,0.767804954,0.187274694,0.294364804,1.153015873,0.199291617,0.428807556,0.371900826,0.076190476,0.142857142,0.079845814,0.232876712,0.328913829,52.77028748,785.8676289,3.615449498,104.7322991,-6.854961791,-11.60000005,1.399999909,0.41829155,0.32985144,0.25185701,0.17107707,0.49512535,0.33379759,-4.17831468
2016,LAA,2419,5431,6041,1410,955,279,20,156,717,686,471,21,991,51,49,36,147,73,34,0.259620696,6041,0.259620696,103,12,0.077967223,0.164045687,0.475277497,0.321892702,0.404529552,0.726422254,0.144908856,0.289406877,1.326610279,0.199462726,0.456458473,0.3440788,0.09499024,0.101496421,0.050514958,0.206896551,0.31410732,-20.43156063,691.2253636,4.0434513,98.58401906,-2.597885642,-10.39999986,-3.799999952,0.38696133,0.35668508,0.25635359,0.18939227,0.5080663,0.30254144,-5.680441603
2016,SEA,2371,5583,6227,1446,955,251,17,223,768,735,506,29,1288,72,41,24,138,56,28,0.259000537,6227,0.259000537,114,33,0.081259033,0.206841175,0.392857142,0.326346339,0.42987641,0.756222749,0.170875873,0.297349866,1.384668989,0.199344875,0.464904071,0.335751052,0.096864111,0.155400696,0.057372924,0.38372093,0.325282052,36.01696146,769.5855209,3.732659371,107.8176475,-3.647199579,-7.399999917,-2.499999933,0.39449541,0.3516055,0.25389908,0.19105505,0.49633028,0.31261468,-6.08767546
2016,TOR,2349,5479,6233,1358,843,276,18,221,759,728,632,16,1362,55,40,26,153,54,24,0.247855448,6233,0.247855448,102,21,0.101395796,0.218514359,0.464023494,0.329519819,0.425807629,0.755327448,0.177952181,0.288871951,1.161649214,0.199466795,0.430198739,0.370334464,0.118455497,0.144633507,0.057464788,0.368421052,0.326641204,43.3911494,777.6665358,3.672378476,104.1756422,-2.430711338,1.599999644,-8.200000018,0.42601004,0.32177863,0.25221133,0.19148936,0.47740856,0.33110208,-6.516881575
2016,OAK,2343,5500,6022,1352,892,270,21,169,653,634,442,19,1145,33,34,13,142,50,23,0.245818181,6022,0.245818181,107,12,0.073397542,0.190136167,0.3860262,0.304043934,0.394727272,0.698771206,0.148909091,0.280331753,1.169609079,0.210236401,0.425751663,0.364011934,0.092686002,0.106557377,0.05768194,0.266666666,0.301885359,-81.66392688,627.7547121,3.618028544,89.24634408,-2.448504618,-10.90000007,-8.899999939,0.38641527,0.35211268,0.26147206,0.18877783,0.51953657,0.2916856,-7.206992572
2016,DET,2295,5526,6127,1476,983,252,30,211,750,719,493,32,1303,53,38,17,135,58,29,0.267100977,6127,0.267100977,96,11,0.080463522,0.212665252,0.378357636,0.330932896,0.438110749,0.769043645,0.171009772,0.312345679,1.147286821,0.215667767,0.419065596,0.365266635,0.082687338,0.136304909,0.054054054,0.275,0.329924422,59.93621895,781.7243294,3.954698771,106.0120047,-3.641224418,-10.49999931,-2.799999997,0.39831697,0.34338476,0.25829827,0.17274427,0.49485741,0.33239832,-11.93694069
2016,NYM,2430,5459,6115,1342,865,240,19,218,671,649,517,43,1302,62,41,35,124,42,18,0.24583257,6115,0.24583257,75,11,0.084546197,0.212919051,0.397081413,0.316005922,0.416559809,0.732565731,0.170727239,0.28241206,1.024314214,0.219846227,0.394762133,0.385391638,0.096009975,0.135910224,0.045648204,0.157142857,0.314616758,-21.08631027,699.2881463,3.35730752,98.81800891,-2.118769284,-7.79999987,1.300000086,0.40335539,0.35066163,0.24598299,0.19068998,0.47306238,0.33624764,-13.2059341
