Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,WAR,Spd,wRC+,BsR,Def,wSB,UBR,Off,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,xBA,xSLG,xwOBA,XBR,O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),NameASCII,PlayerId,MLBAMID
"Brad Hand","SDP","Brad Hand","SDP",2018,28,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.25671857596968783,-0.1398874372396387,-0.2583155408654131,-0.011028875273837304,0.14285714,-100,0,0.12055901437997818,0,,-0.2583155408654131,,0,1,0,0,1,0,97.10700225830078,-25.5049991607666,0,0,97.107,1,1,1,,,,,0,1,0.5,,1,1,0.5,22,"Brad Hand",9111,543272
"Brad Keller","KCR","Brad Keller","KCR",2018,22,41,3,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0.333333333,0.333333333,0.666666666,0,0.5,2,0,1,0,0,0,0,0,0.29317690928777057,-0.052648088262509614,0.29784532792763774,-0.06842135481638839,0.0446950465765586,2.64285714,80.92182800567159,0.03860501921735704,0.36167705059051514,-0.0024487378541380167,,-0.02981633559903135,,0,0.5,0.5,0,1,0,94.83399963378906,-13.887999534606934,0,0,98.948,1,0.5,2,0.112,0.112,0.107,0.041053757071495056,0,0.6,0.5,,1,1,0.83333333,20.66666667,"Brad Keller",15734,641745
"Brad Miller","TBR","Brad Miller","TBR",2018,28,48,156,174,40,24,10,1,5,16,21,16,0,51,0,2,0,2,0,0,0.256410256,1,1,0.091954022,0.293103448,0.31372549,0.32183908,0.429487179,0.751326259,0.173076923,0.343137254,0.787234042,0.207547169,0.349056603,0.443396226,0.063829787,0.106382978,0.027027027,1,0.323829578942266,1.297450780039931,21.62606891906848,1.6218025378047471,0.12388042015982348,2.1158963525,107.79677627318627,-0.7193708512932062,-5.633988380432129,-0.09794951416552067,-0.4000000059604645,0.9024316865115409,0.30000001192092896,0.34579439,0.38317757,0.27102804,0.17757009,0.42990654,0.39252336,92.34233630952382,13.743886021205357,12,0.11214953,111.989,54,0.5046729,107,,,,-0.6214213371276855,0.26397516,0.71646341,0.49230769,0.47058824,0.7787234,0.696875,0.50461538,21.92978723,"Brad Miller",12775,543543
"Brad Miller","MIL","Brad Miller","MIL",2018,28,27,74,80,17,11,3,1,2,5,8,6,1,31,0,0,0,2,0,0,0.229729729,2,0,0.075,0.3875,0.193548387,0.2875,0.378378378,0.665878378,0.148648649,0.365853658,1.692307692,0.186046511,0.511627906,0.302325581,0.076923076,0.153846153,0.09090909,0,0.284863444823253,-1.9465087355319455,7.399982362871985,-2.396064251774926,-0.23022608611647472,2.9107142775,75.46879685380748,-0.7820391096174717,-1.5077776908874512,-0.03917980566620827,-0.8000000342726707,-3.178103361392398,-0.10000000149011612,0.3255814,0.51162791,0.1627907,0.20930233,0.30232558,0.48837209,87.97797624454942,4.881767450376999,2,0.04651163,107.907,19,0.44186047,43,,,,-0.7428593039512634,0.31818182,0.63529412,0.4845679,0.53061224,0.71296296,0.65605096,0.52469136,19.71193416,"Brad Miller",12775,543543
"Brad Peacock","HOU","Brad Peacock","HOU",2018,30,61,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25671857596968783,-0.1398874372396387,-0.2547759786400713,-0.010305037570748889,0.14285714,-100,0,0.12055901437997818,0,,-0.2547759786400713,,,,,,,,,,0,,,0,,0,,,0,,0,0.66666667,0.5,,0.5,0.5,0.75,22,"Brad Peacock",5401,502748
"Braden Shipley","ARI","Braden Shipley","ARI",2018,26,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0,0,1,0,0,-0.5134371519393757,-0.2797748744792774,-0.5265680998868778,-0.023080660897470316,0.14285714,-100,0,0.24111802875995636,0,,-0.5265680998868778,,0.5,0,0.5,1,0,0,72.20999908447266,15.48699951171875,0,0,80,0,0,2,0.032,0.032,0.03,,0.2,0.75,0.44444444,1,0.66666667,0.75,0.44444444,22.57142857,"Braden Shipley",15158,640463
"Bradley Zimmer","CLE","Bradley Zimmer","CLE",2018,25,34,106,114,24,17,5,0,2,14,9,7,0,44,1,0,0,1,4,1,0.226415094,1,2,0.061403508,0.385964912,0.159090909,0.280701754,0.330188679,0.610890433,0.103773585,0.366666666,1.75,0.24137931,0.48275862,0.275862068,0,0.125,0.035714285,0.5,0.2701485596205059,-4.142251128113929,9.176498687111673,-4.837888831055824,0.2169380703444081,5.201128180439439,64.50089708795514,0.5753928066696972,2.481491297483444,0.3322034718003124,0.19999998807907104,-4.2624960243861265,0.5,0.24193548,0.48387097,0.27419355,0.12903226,0.43548387,0.43548387,90.17344313401442,5.342576833871695,5,0.08064516,111.852,24,0.38709677,62,0.221,0.388,0.293,0.24318933486938477,0.22413793,0.68780488,0.47493404,0.35897436,0.75886525,0.67222222,0.5408971,22.02996255,"Bradley Zimmer",16221,605548
"Brandon Barnes","CLE","Brandon Barnes","CLE",2018,32,19,19,21,5,4,0,0,1,2,2,2,0,5,0,0,0,1,0,0,0.263157894,0,0,0.095238095,0.238095238,0.4,0.333333333,0.421052631,0.754385964,0.157894737,0.307692307,1.166666666,0.071428571,0.5,0.428571428,0.166666666,0.166666666,0,0,0.32990526585351854,0.260674377807521,2.714128291138553,0.1325305904234878,0.13659430299449615,0.5595238025,105.27914004416219,-0.13716790964826941,0.6152851283550262,-0.0146924271248281,-0.5,-0.004637319224781611,0,0.42857143,0.35714286,0.21428571,0.14285714,0.5,0.35714286,85.21378871372768,11.547000340053014,0,0,108.636,4,0.28571429,14,0.159,0.307,0.245,-0.12247548252344131,0.35294118,0.79487179,0.54444444,0.66666667,0.64516129,0.65306122,0.43333333,22.51470588,"Brandon Barnes",629,488681
"Brandon Belt","SFG","Brandon Belt","SFG",2018,30,112,399,456,101,67,18,2,14,50,46,49,6,107,6,2,0,2,4,0,0.253132832,7,4,0.10745614,0.234649122,0.457943925,0.342105263,0.413533834,0.755639097,0.160401002,0.310714285,0.507352941,0.288194444,0.239583333,0.472222222,0.044117647,0.102941176,0.101449275,0.666666666,0.32652981440226236,4.404697450741138,57.679696711643544,3.7601168480952643,1.5037894869103203,4.061708105324187,106.75377945573297,1.088818701915443,-4.201788425445557,0.515946420840919,0.7000000476837158,4.848935550010707,2,0.39795918,0.30272109,0.29931973,0.17346939,0.41156463,0.41496599,86.95703125,23.343670315212673,29,0.09863946,107.556,93,0.31632653,294,0.254,0.478,0.351,0.5728722810745239,0.23223754,0.75055679,0.48506247,0.49771689,0.85311573,0.76595745,0.48777838,22.54459753,"Brandon Belt",10264,474832
"Brandon Crawford","SFG","Brandon Crawford","SFG",2018,31,151,531,594,135,91,28,2,14,63,54,50,13,122,8,5,0,12,4,5,0.254237288,9,0,0.084175084,0.205387205,0.409836065,0.324915824,0.393596986,0.71851281,0.139359698,0.3025,1.417322834,0.254854368,0.436893203,0.308252427,0.118110236,0.11023622,0.05,0,0.3060638122837638,-4.179636749790696,65.21805965585848,-5.019287797974137,2.6053812210568164,3.005937467556919,93.0790449376778,0.10040855221450329,12.042245864868164,-1.565918805077672,0.19999998807907104,-4.9188792457596335,0.6000000238418579,0.33091787,0.37922705,0.28985507,0.18599034,0.45169082,0.36231884,87.53145858616504,11.337068131826456,14,0.03381643,108.802,137,0.33091787,414,0.251,0.375,0.305,1.6663273572921753,0.2839851,0.74649123,0.52213189,0.52459016,0.81081081,0.73529412,0.51490515,23.16089109,"Brandon Crawford",5343,543063
"Brandon Dixon","CIN","Brandon Dixon","CIN",2018,26,74,118,124,21,10,6,0,5,14,10,6,0,43,0,0,0,2,0,0,0.177966101,3,0,0.048387096,0.346774193,0.139534883,0.217741935,0.355932203,0.573674138,0.177966102,0.228571428,1.23076923,0.216216216,0.432432432,0.351351351,0.076923076,0.192307692,0.09375,0,0.2465344878935045,-6.894342056804952,7.592719145721141,-7.892230055624303,-0.37369172403366413,2.07467532125,47.86991568667736,0.08064539358019829,0.38486504554748535,-0.03917980566620827,0.30000000447034836,-7.811584662044105,0.10000000149011612,0.44,0.32,0.24,0.16,0.45333333,0.38666667,89.62575881545608,11.27785182643581,7,0.09333333,112.419,30,0.4,75,0.198,0.369,0.263,0.11982519924640656,0.3375,0.74390244,0.54320988,0.39506173,0.79234973,0.67045455,0.50617284,22.73521127,"Brandon Dixon",15214,641525
"Brandon Drury","NYY","Brandon Drury","NYY",2018,25,18,51,57,9,6,2,0,1,2,7,5,0,12,1,0,0,4,0,0,0.176470588,1,0,0.087719298,0.210526315,0.416666666,0.263157894,0.274509803,0.537667697,0.098039215,0.210526315,1.066666666,0.205128205,0.41025641,0.384615384,0.066666666,0.066666666,0.0625,0,0.24509448231312267,-3.2361332258276896,3.423241681785111,-3.391695067852016,-0.2585687741366324,0.14285714,50.22534148074788,-0.07972386758774519,-0.9846562817692757,-0.0293848542496562,-0.5,-3.471418935439761,-1.2000000476837158,0.41025641,0.30769231,0.28205128,0.07692308,0.64102564,0.28205128,88.23530774238782,13.047948592748398,3,0.07692308,106.231,13,0.33333333,39,,,,-0.05033901333808899,0.22429907,0.58823529,0.4159292,0.54166667,0.82857143,0.75531915,0.52654867,23.64670659,"Brandon Drury",11615,592273
"Brandon Drury","TOR","Brandon Drury","TOR",2018,25,8,26,29,4,2,2,0,0,3,3,2,0,8,1,0,0,1,0,0,0.153846153,1,0,0.068965517,0.275862068,0.25,0.24137931,0.23076923,0.47214854,0.076923077,0.222222222,1.6,0.277777777,0.444444444,0.277777777,0.2,0,0.125,0,0.2190636314194778,-2.262285211980195,1.1258178111912298,-2.366351427435727,-0.16394489768976817,2.64285714,31.742938242932073,0.32675444963388145,-0.5422032177448273,-0.012243689270690084,0.20000000298023224,-2.0395969778018457,-0.20000000298023224,0.55555556,0.11111111,0.33333333,0.22222222,0.55555556,0.22222222,87.97660997178819,14.15594482421875,1,0.05555556,108.596,7,0.38888889,18,,,,0.33899813890457153,0.33928571,0.62962963,0.48181818,0.47368421,0.73529412,0.64150943,0.49090909,23.94936709,"Brandon Drury",11615,592273
"Brandon Finnegan","CIN","Brandon Finnegan","CIN",2018,25,5,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.142857142,0,0,0,0,0,0,5,0,0.833333333,0.166666666,0,0,0,0,0,-1.797030031787815,-0.9792120606774709,-1.8533624188179396,-0.08185021555065586,0.14285714,-100,0,0.8439130783081055,0,,-1.8533624188179396,,0.33333333,0.66666667,0,0,0.5,0.5,93.85400390625,-5.897500356038411,0,0,102.487,3,0.5,6,0.216,0.276,0.211,,0,0.71428571,0.47619048,,0.7,0.7,0.66666667,13.6,"Brandon Finnegan",16208,605232
"Brandon Guyer","CLE","Brandon Guyer","CLE",2018,32,104,194,221,40,22,11,0,7,25,27,15,0,48,11,0,1,5,1,1,0.206185567,3,3,0.067873303,0.21719457,0.3125,0.3,0.37113402,0.67113402,0.164948453,0.237410071,0.98275862,0.195804195,0.398601398,0.405594405,0.086206896,0.120689655,0.052631578,0.75,0.2979562133550644,-3.0167560815457084,22.80292557779515,-4.365316891634819,0.145601539752218,2.847961772583557,83.47696406875964,0.7822642661631107,-2.5406240448355675,-0.3241175077855587,0,-3.5830526254717086,0,0.51020408,0.31292517,0.17687075,0.19727891,0.42857143,0.37414966,85.42760881696428,16.178963797433035,6,0.04081633,105.435,45,0.30612245,147,0.215,0.34,0.295,1.1063817739486694,0.25365854,0.66287016,0.46525324,0.60576923,0.86254296,0.79493671,0.51707892,21.14285714,"Brandon Guyer",2636,446386
"Brandon Kintzler","CHC","Brandon Kintzler","CHC",2018,33,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25671857596968783,-0.1398874372396387,-0.26081395895814075,-0.01128606084852719,0.14285714,-100,0,0.12055901437997818,0,,-0.26081395895814075,,,,,,,,,,0,,,0,,0,,,,,1,0,0.25,0,,0,0.75,17,"Brandon Kintzler",9939,445213
"Brandon Lowe","TBR","Brandon Lowe","TBR",2018,23,43,129,148,30,16,6,2,6,16,25,16,0,38,2,1,0,3,2,1,0.232558139,3,0,0.108108108,0.256756756,0.421052631,0.324324324,0.449612403,0.773936727,0.217054264,0.279069767,1.25,0.217391304,0.434782608,0.347826086,0.09375,0.1875,0.075,0,0.3335839477745262,2.2812835053556513,19.57229203740292,2.557168908511932,0.8718493407285498,5.429470726386535,114.45320108641694,0.8371741096489131,0.02704910933971405,-0.08983517484739423,0.8999999761581421,3.394343018160845,-0.4000000059604645,0.42391304,0.32608696,0.25,0.18478261,0.4673913,0.34782609,89.31185249660327,14.30368142599588,10,0.10869565,111.033,40,0.43478261,92,0.224,0.441,0.334,0.9270092844963074,0.22569444,0.75426621,0.49225473,0.35384615,0.73755656,0.65034965,0.50430293,22.01179245,"Brandon Lowe",18882,664040
"Brandon McCarthy","ATL","Brandon McCarthy","ATL",2018,34,15,29,31,3,1,2,0,0,1,2,0,0,19,0,0,2,0,0,0,0.103448275,0,0,0,0.612903225,0,0.103448275,0.172413793,0.275862068,0.068965518,0.3,2,0.333333333,0.444444444,0.222222222,0,0,0,0,0.11634760272913966,-5.015923727714861,-1.3941584270833374,-5.253990296685541,-0.10034156612885958,1.60119047125,-38.8154958571747,-0.4072298707906157,3.7373294830322266,-0.0024487378541380167,,-5.661220167476157,,0.08333333,0.41666667,0.5,0.08333333,0.5,0.41666667,89.68255615234375,1.743666754828559,1,0.08333333,105.246,4,0.33333333,12,0.128,0.192,0.136,-0.40478113293647766,0.1025641,0.38961039,0.29310345,0.75,0.73333333,0.73529412,0.6637931,17.37647059,"Brandon McCarthy",4662,435221
"Brandon Morrow","CHC","Brandon Morrow","CHC",2018,33,35,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25671857596968783,-0.1398874372396387,-0.26081395895814075,-0.01128606084852719,0.14285714,-100,0,0.12055901437997818,0,,-0.26081395895814075,,,,,,,,,,0,,,0,,0,,,0,,1,0,0.66666667,0,,0,0.33333333,20,"Brandon Morrow",9346,453344
"Brandon Nimmo","NYM","Brandon Nimmo","NYM",2018,25,140,433,535,114,61,28,8,17,77,47,80,2,140,22,0,0,8,9,6,0.263279445,9,1,0.14953271,0.261682242,0.571428571,0.403738317,0.482678983,0.8864173,0.219399538,0.351449275,1.350515463,0.216494845,0.450171821,0.333333333,0.12371134,0.175257731,0.06870229,0.5,0.38527630048665945,30.807388638148385,93.31204785872467,31.38170025218494,5.040712114518568,5.906652141823525,148.04332582485551,2.8040205610450357,-1.598035216331482,-1.0337153302971274,3.2000001072883606,34.18572081322998,-0.30000001192092896,0.44709898,0.32081911,0.23208191,0.18430034,0.44368601,0.37201365,89.88356007543103,10.653420494342672,16,0.05460751,110.916,123,0.41979522,293,0.237,0.392,0.349,3.837735891342163,0.16463985,0.5961377,0.3920354,0.44318182,0.83380282,0.75620767,0.52699115,22.43309859,"Brandon Nimmo",12927,607043
"Brandon Phillips","BOS","Brandon Phillips","BOS",2018,37,9,23,27,3,2,0,0,1,4,2,4,0,7,0,0,0,1,0,0,0.130434782,3,0,0.148148148,0.259259259,0.571428571,0.259259259,0.260869565,0.520128824,0.130434783,0.133333333,3,0,0.75,0.25,0.25,0.25,0.25,0,0.24251882676725034,-1.5896370770381152,1.5648036686732114,-1.8022524999426066,-0.20453600565343855,2.64285714,44.163496155738976,0.21111114183440804,-1.3167611435055733,-0.0146924271248281,-0.10000000894069672,-1.5911413581081986,-0.20000000298023224,0.5625,0.1875,0.25,0.25,0.4375,0.3125,82.22562408447266,3.475249767303467,1,0.0625,108.519,2,0.125,16,0.139,0.311,0.262,0.22580356895923615,0.32727273,0.71929825,0.52678571,0.55555556,0.75609756,0.69491525,0.50892857,23.55294118,"Brandon Phillips",791,408252
"Brandon Snyder","TBR","Brandon Snyder","TBR",2018,31,2,6,6,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.166666666,0,0,0,0.333333333,0,0.166666666,0.333333333,0.499999999,0.166666667,0.25,3,0,0.75,0.25,0,0,0,0,0.20787914594014487,-0.5228037967217521,0.17818303565854268,-0.5116192533505516,-0.010388278902536945,0.14285714,28.671683444261603,0.000745078141335398,0.20530294440686703,0,0,-0.5108741752092162,0,1,0,0,0.25,0.75,0,81.55974578857422,-1.5177507400512695,0,0,97.029,1,0.25,4,0.052,0.061,0.053,0.000745078141335398,0.25,0.6,0.5,1,0.83333333,0.85714286,0.71428571,18.125,"Brandon Snyder",9856,474319
"Brandon Woodruff","MIL","Brandon Woodruff","MIL",2018,25,19,8,10,2,1,0,0,1,2,1,1,0,1,0,0,1,1,0,0,0.25,0,0,0.1,0.1,1,0.333333333,0.625,0.958333333,0.375,0.166666666,1.5,0.166666666,0.5,0.333333333,0,0.5,0,0,0.3999876446194119,0.6958519226347928,1.8641633099352841,0.6396574831044202,0.2209614187829294,2.64285714,152.39114151598545,-0.004897475708276033,1.2055901288986206,-0.004897475708276033,,0.6347600073961441,,0.375,0.5,0.125,0.125,0.5,0.375,90.25449625651042,-1.4606669743855794,1,0.125,105.139,3,0.375,8,0.291,0.61,0.422,,0.33333333,0.61111111,0.5,0.5,1,0.86666667,0.6,19.5,"Brandon Woodruff",16162,605540
"Braxton Lee","MIA","Braxton Lee","MIA",2018,24,8,17,18,3,3,0,0,0,0,2,1,0,8,0,0,0,0,0,0,0.176470588,1,0,0.055555555,0.444444444,0.125,0.222222222,0.176470588,0.39869281,0,0.333333333,2,0.25,0.5,0.25,0,0,0.25,0,0.18489565451939902,-1.9059038083819198,0.19705668875896465,-1.8849615227249907,-0.195726882609262,0.14285714,14.229022304259932,-0.7630710611119866,0.19554634392261505,-0.009794951416552067,-0.5,-2.6480325838369776,0,0,0.44444444,0.55555556,0.22222222,0.77777778,0,85.55399867466518,7.285714285714286,0,0,100.561,2,0.22222222,9,0.161,0.187,0.185,-0.7532761096954346,0.2962963,0.46808511,0.40540541,0.625,0.95454545,0.86666667,0.63513514,19.96491228,"Braxton Lee",16839,657658
"Brent Suter","MIL","Brent Suter","MIL",2018,28,21,26,32,5,3,1,0,1,4,3,4,0,6,1,0,1,1,0,0,0.192307692,2,0,0.125,0.1875,0.666666666,0.322580645,0.346153846,0.668734491,0.153846154,0.210526315,5.5,0.277777777,0.611111111,0.111111111,0,0.5,0.181818181,0,0.3030641559631594,-0.30347196777769464,3.435124471583878,-0.483294174274887,0.4551338191716918,1.86160714,87.6299356750072,0.06703953258693218,3.8578884601593018,-0.019589902833104134,,-0.4162546416879549,,0.23809524,0.19047619,0.57142857,0.28571429,0.33333333,0.38095238,84.13483344184027,-3.66005622016059,1,0.04761905,102.203,4,0.19047619,21,0.203,0.315,0.301,0.08662943542003632,0.2745098,0.74545455,0.51886792,0.5,0.7804878,0.70909091,0.51886792,20.10810811,"Brent Suter",13942,608718
"Brett Anderson","OAK","Brett Anderson","OAK",2018,30,17,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0,0,0,0,0.25,0.25,0.5,0,0.25,1,0.666666666,0.333333333,0,0,0,0,0,0.21988268196582794,-0.3093666642321974,0.15795789068799915,-0.3006281762732893,0.03248721524394457,0.14285714,37.13107477181971,-0.0024487378541380167,0.4822360575199127,-0.0024487378541380167,,-0.3030769141274273,,0.25,0.25,0.5,0.25,0.5,0.25,82.38966878255208,4.243000666300456,0,0,86.321,0,0,4,0.304,0.343,0.291,,0.5,0.375,0.4,1,1,1,0.8,21.33333333,"Brett Anderson",8223,474463
"Brett Gardner","NYY","Brett Gardner","NYY",2018,34,140,530,609,125,86,20,7,12,95,45,65,0,107,5,5,4,6,16,2,0.235849056,24,1,0.106732348,0.175697865,0.607476635,0.322314049,0.367924528,0.690238577,0.132075472,0.271634615,1.457746478,0.178823529,0.487058823,0.334117647,0.098591549,0.084507042,0.115942028,0.142857142,0.3048315573329768,-4.89738320533405,66.25278028126587,-6.559438675383431,1.8449292887594382,7.315470670702954,90.99018800950492,6.367934607900679,-2.6584672927856445,2.004840754903853,6.100000083446503,-0.19150406748275195,0.800000011920929,0.36111111,0.37268519,0.2662037,0.19444444,0.53009259,0.27546296,87.97859375,9.419332828161851,10,0.02314815,110.089,142,0.3287037,432,0.226,0.334,0.293,4.363093852996826,0.19785276,0.5258216,0.3601859,0.7248062,0.93303571,0.87526882,0.49496514,23.61233933,"Brett Gardner",9927,458731
"Brett Graves","MIA","Brett Graves","MIA",2018,25,21,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5134371519393757,-0.2797748744792774,-0.511110231310828,-0.021489437705169555,0.14285714,-100,0,0.24111802875995636,0,,-0.511110231310828,,1,0,0,0,1,0,,,0,0,,0,0,1,0,0,0,,0.5,0.33333333,0.375,0,1,0.66666667,0.75,24.5,"Brett Graves",16218,605255
"Brett Kennedy","SDP","Brett Kennedy","SDP",2018,23,6,8,9,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0.444444444,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,-2.3104671837271904,-1.2589869351567482,-2.3248398677887177,-0.09925987516366161,0.14285714,-100,0,1.0850311517715454,0,,-2.3248398677887177,,0.2,0.4,0.4,0.8,0.2,0,82.8830057779948,-19.065333048502605,0,0,89.149,0,0,5,0.048,0.05,0.044,,0.35714286,0.5625,0.46666667,0.4,0.77777778,0.64285714,0.53333333,19.9047619,"Brett Kennedy",17877,664028
"Brett Phillips","KCR","Brett Phillips","KCR",2018,24,36,112,123,21,13,4,2,2,13,7,9,0,50,1,1,0,1,1,1,0.1875,2,1,0.073170731,0.406504065,0.18,0.25203252,0.3125,0.56453252,0.125,0.311475409,1.47368421,0.229508196,0.459016393,0.311475409,0.052631578,0.105263157,0.071428571,0.5,0.24851289706501534,-6.640225964130058,7.730004099665986,-7.286929892839088,0.34862366175608095,5.757983944992369,50.442906782729004,1.1787490642163903,5.299447938799858,-0.2628990614321083,0.6000000238418579,-6.1081808286226975,0.5,0.41269841,0.3968254,0.19047619,0.20634921,0.42857143,0.36507937,84.51296746926229,11.695000320184427,3,0.04761905,104.428,18,0.28571429,63,,,,1.4416481256484985,0.25523013,0.62835249,0.45,0.47540984,0.74390244,0.67111111,0.522,20.51193634,"Brett Phillips",14735,621433
"Brett Phillips","MIL","Brett Phillips","MIL",2018,24,15,22,24,4,3,0,1,0,2,4,2,0,11,0,0,0,1,0,0,0.181818181,0,0,0.083333333,0.458333333,0.181818181,0.25,0.272727272,0.522727272,0.090909091,0.363636363,2.333333333,0.09090909,0.636363636,0.272727272,0,0,0,0,0.23316233108441034,-1.5961999815032204,1.2077473480179588,-1.7310666363761147,0.000468609221204775,4.10119047125,40.92374987428952,0.008417094824835658,0.9923939034342766,-0.012243689270690084,0,-1.722649541551279,0,0.45454545,0.36363636,0.18181818,0.27272727,0.36363636,0.36363636,90.8041825727983,3.086181640625,1,0.09090909,103.882,4,0.36363636,11,,,,0.02066078409552574,0.16666667,0.60784314,0.44444444,0.6,0.64516129,0.63888889,0.62962963,22.87719298,"Brett Phillips",14735,621433
"Breyvic Valera","BAL","Breyvic Valera","BAL",2018,26,12,35,41,10,9,0,1,0,4,4,3,0,9,0,2,1,0,1,0,0.285714285,1,0,0.073170731,0.219512195,0.333333333,0.325,0.342857142,0.667857142,0.057142857,0.357142857,0.9,0.321428571,0.321428571,0.357142857,0,0,0.111111111,0,0.2890652477741241,-0.8570473119812557,3.9330293759507584,-0.9712862670617649,0.0857602163519528,6.90459505625644,80.18337292167304,-0.5608961461111903,0.9668222069740295,0.17061514873057604,0,-1.5321824131729551,0.30000001192092896,0.31034483,0.44827586,0.24137931,0.20689655,0.44827586,0.34482759,85.27349853515625,17.14885711669922,1,0.03448276,102.094,6,0.20689655,29,,,,-0.7315112948417664,0.1641791,0.6091954,0.41558442,0.90909091,0.9245283,0.921875,0.56493506,21.32743363,"Breyvic Valera",12758,591971
"Breyvic Valera","LAD","Breyvic Valera","LAD",2018,26,20,29,34,5,5,0,0,0,4,4,4,0,4,0,0,1,0,0,0,0.172413793,1,1,0.117647058,0.117647058,1,0.272727272,0.172413793,0.445141065,0,0.2,2,0.125,0.583333333,0.291666666,0,0,0.071428571,0.5,0.2168415766773802,-2.7139668012125715,1.258291915609099,-2.7126077408058866,-0.14524932403466698,2.295634915,34.65408313423562,0.08311842917464674,0.1774931736290455,-0.02203864068724215,0,-2.62948931163124,0.20000000298023224,0.46153846,0.26923077,0.26923077,0.03846154,0.69230769,0.26923077,84.85262552897136,10.105583190917969,0,0,101.905,3,0.11538462,26,,,,0.10515706986188889,0.203125,0.56896552,0.37704918,0.92307692,0.96969697,0.95652174,0.47540984,20.73033708,"Breyvic Valera",12758,591971
"Brian Anderson","MIA","Brian Anderson","MIA",2018,25,156,590,670,161,112,34,4,11,87,65,62,2,129,16,2,0,18,2,4,0.272881355,9,0,0.092537313,0.192537313,0.480620155,0.356716417,0.4,0.756716417,0.127118645,0.331858407,1.818181818,0.196544276,0.518358531,0.285097192,0.06060606,0.083333333,0.0375,0,0.3330261275439919,10.02254110505219,88.2994040541851,10.802059515615658,3.011212189779383,3.5287636678778354,113.20511352699667,0.11626409087330103,-2.1794214248657227,-1.6866750856861472,2.9000000953674316,10.91832360648896,-1.7999999523162842,0.38444924,0.35421166,0.26133909,0.16198704,0.45572354,0.38228942,90.20982142857143,8.725285781926408,26,0.05615551,113.333,196,0.42332613,463,0.261,0.407,0.334,1.8029391765594482,0.20864505,0.67526132,0.46247157,0.55776892,0.83900929,0.78114754,0.54397271,21.90490798,"Brian Anderson",18289,605119
"Brian Dozier","MIN","Brian Dozier","MIN",2018,31,104,410,462,93,54,21,2,16,65,52,46,1,96,3,3,0,7,8,3,0.226829268,13,1,0.099567099,0.207792207,0.479166666,0.307359307,0.404878048,0.712237355,0.17804878,0.255813953,0.887323943,0.151898734,0.398734177,0.449367088,0.169014084,0.112676056,0.103174603,1,0.3091681845276061,-2.080813986086794,51.895172107195904,-3.825432208204218,1.0646185358646294,5.19455674165214,93.07364288431697,1.2988033355213702,-2.889596104621887,0.1304944814182818,0.10000000149011612,-2.526628872682848,-0.20000000298023224,0.50473186,0.32492114,0.170347,0.17665615,0.47003155,0.3533123,86.27283999794408,17.192141884251644,17,0.05362776,103.991,85,0.2681388,317,,,,1.1683088541030884,0.25401929,0.54017857,0.39420448,0.6835443,0.8285124,0.78085992,0.48988518,22.68214804,"Brian Dozier",9810,572821
