Season,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PA.1,AVG.1,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Spd,wRC+,wSB,UBR,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,XBR
2017,SFG,2372,5551,6137,1382,936,290,28,128,639,612,467,37,1204,36,52,31,136,76,34,0.24896415,6137,0.24896415,126,25,0.076095812,0.196187062,0.387873754,0.308712741,0.380471987,0.689184728,0.131507837,0.293608054,1.390593047,0.193793103,0.468965517,0.337241379,0.094069529,0.087252897,0.061764705,0.3125,0.296387742,-128.5498024,619.3696564,4.168163579,82.68551585,-2.734381869,6.700000405,-1.39999982,0.37042889,0.3738149,0.25575621,0.20293454,0.51625282,0.28081264,-0.592016974
2017,TEX,2268,5430,6122,1326,813,255,21,237,799,756,544,18,1493,81,39,27,110,113,44,0.244198895,6122,0.244198895,109,24,0.088859849,0.24387455,0.364367046,0.320150968,0.429834254,0.749985222,0.185635359,0.291254346,1.184192439,0.193605683,0.43719868,0.369195635,0.111340206,0.162886597,0.063261752,0.393442622,0.32123256,1.09797055,747.1893713,4.634246502,89.93847647,0.389737649,3.400000796,2.500000104,0.43578211,0.33733133,0.22688656,0.1834083,0.4810095,0.33558221,-0.682197499
2017,LAD,2464,5408,6191,1347,794,312,20,221,770,730,649,41,1380,64,38,31,119,77,28,0.249075443,6191,0.249075443,104,11,0.104829591,0.222904215,0.470289855,0.334469881,0.436760355,0.771230236,0.187684912,0.292847854,1.160857908,0.200793257,0.42935052,0.369856222,0.080428954,0.148123324,0.060046189,0.174603174,0.329633316,42.15104595,796.6515135,4.067138836,104.4149221,-0.158329814,3.999999687,2.000000015,0.40102514,0.34293385,0.25604101,0.16280205,0.48254821,0.35464974,-0.928511605
2017,COL,2374,5534,6201,1510,987,293,38,192,824,793,519,46,1408,44,41,62,143,59,34,0.272858691,6201,0.272858691,118,16,0.083696178,0.227060151,0.368607954,0.33773216,0.44362125,0.78135341,0.170762559,0.331572327,1.395741556,0.210691823,0.459845186,0.329462989,0.077092511,0.140969162,0.062072593,0.168421052,0.33240272,53.74044954,809.4596224,4.384483611,87.53267693,-6.392758697,5.80000025,-5.800000086,0.36155119,0.36202412,0.27642469,0.19153464,0.49160558,0.31685978,-1.099406409
2017,CIN,2321,5484,6213,1390,884,249,38,219,753,715,565,41,1329,72,42,50,116,120,39,0.253464624,6213,0.253464624,109,17,0.090938355,0.213906325,0.425131677,0.328898263,0.432530999,0.761429262,0.179066375,0.294369029,1.166226912,0.208102242,0.426332288,0.365565469,0.093667546,0.144459102,0.061651583,0.171717171,0.324978441,16.72160647,773.9032257,4.993536257,94.79786081,3.752893675,-14.00000049,4.900000043,0.40249647,0.34856335,0.24894018,0.20160151,0.50471032,0.29368818,-1.397162746
2017,CHW,2289,5513,6059,1412,933,256,37,186,706,670,401,17,1397,76,33,35,124,71,31,0.256121893,6059,0.256121893,147,16,0.066182538,0.2305661,0.287043664,0.31363108,0.417195719,0.730826799,0.161073826,0.309361594,1.417213712,0.194262095,0.47240457,0.333333333,0.093362509,0.135667396,0.075656201,0.225352112,0.313034121,-41.00594225,697.407615,4.542987825,95.43070528,-2.442498525,2.399999708,-1.900000006,0.40057361,0.33556405,0.26386233,0.20052581,0.50191205,0.29756214,-1.649422226
2017,LAA,2392,5415,6073,1314,863,251,14,186,710,678,523,30,1198,70,46,17,141,136,44,0.242659279,6073,0.242659279,109,16,0.086118886,0.197266589,0.436560934,0.314998348,0.397229916,0.712228264,0.154570637,0.276674025,1.322537112,0.186672967,0.463137996,0.350189035,0.098515519,0.125506072,0.055612244,0.333333333,0.306782404,-71.24424966,668.875495,4.461703264,91.6724052,4.974539083,1.200000234,-4.799999818,0.42476636,0.34228972,0.23294393,0.19602804,0.49976636,0.30420561,-3.084105584
2017,DET,2336,5556,6150,1435,924,289,35,187,735,699,503,21,1313,52,27,11,128,65,34,0.258279337,6150,0.258279337,104,3,0.081788617,0.213495934,0.383092155,0.32420984,0.42386609,0.74807593,0.165586753,0.305657604,1.217627118,0.231979337,0.421695233,0.346325428,0.082033898,0.126779661,0.057906458,0.136363636,0.320794618,-0.239737749,749.2640379,4.325524132,97.65632065,-5.076235819,-12.70000052,-2.000000007,0.38402242,0.34267694,0.27330063,0.16771782,0.45830413,0.37397804,-3.941151741
2017,SEA,2323,5551,6166,1436,938,281,17,200,750,714,487,31,1267,78,35,14,131,89,35,0.258692127,6166,0.258692127,125,18,0.078981511,0.205481673,0.384372533,0.325312957,0.423527292,0.748840249,0.164835165,0.300072833,1.209079283,0.19200187,0.442235734,0.365762394,0.078644501,0.127877237,0.066102591,0.315789473,0.320798584,-0.154962426,751.2987418,4.231468876,102.6380182,-0.734727696,-10.69999984,-1.200000003,0.39810755,0.35795061,0.24394184,0.18232172,0.5035772,0.31410108,-4.08120679
2017,OAK,2350,5464,6126,1344,790,305,15,234,739,708,565,15,1491,43,40,13,129,57,22,0.245973645,6126,0.245973645,92,8,0.09222984,0.243388834,0.378940308,0.319371727,0.435761346,0.755133073,0.189787701,0.293728499,0.927571515,0.207655741,0.381285964,0.411058293,0.092513694,0.142422398,0.060367454,0.275862068,0.322646226,8.879489599,755.4583725,3.783559043,103.3815844,-1.409911288,-3.699999899,-0.400000006,0.39244908,0.35643318,0.25111773,0.16790859,0.50819672,0.32389468,-8.882113897
2017,TOR,2455,5499,6154,1320,824,269,5,222,693,661,542,12,1327,51,35,25,153,53,24,0.240043644,6154,0.240043644,94,11,0.088072798,0.215632109,0.40844009,0.312224579,0.411893071,0.72411765,0.171849427,0.275533249,1.173745173,0.192059315,0.436259268,0.371681415,0.107464607,0.142857142,0.051535087,0.22,0.311572197,-49.47029643,700.5209614,3.082818578,92.59362739,-3.111696563,-8.200000495,-4.500000171,0.40226897,0.34649019,0.25124084,0.19309856,0.49846372,0.30843772,-9.391696154
2017,PHI,2308,5535,6133,1382,885,287,36,174,690,654,494,25,1417,47,36,21,128,59,25,0.24968383,6133,0.24968383,126,29,0.080547855,0.231045165,0.348623853,0.314626963,0.408852755,0.723479718,0.159168925,0.303517587,1.360347322,0.206132879,0.457532246,0.336334874,0.099131693,0.125904486,0.067021276,0.446153846,0.310306858,-57.196899,690.2350776,4.283444588,87.36256844,-2.324592592,-5.800000146,-1.399999917,0.3782942,0.35146143,0.27024437,0.20627695,0.49784379,0.29587925,-10.66445133
2017,NYM,2396,5510,6169,1379,841,286,28,224,735,713,529,31,1291,57,37,36,118,58,23,0.250272232,6169,0.250272232,113,11,0.085751337,0.209272167,0.409759876,0.320397847,0.43430127,0.754699117,0.184029038,0.286458333,1.016756433,0.20217803,0.402225378,0.39559659,0.103530819,0.134051466,0.066509711,0.161764705,0.321686759,1.364671313,753.1839871,4.043904023,100.5394804,-1.665870128,-10.3999999,0.800000168,0.40307549,0.35577819,0.24114632,0.18639329,0.47833178,0.33527493,-10.75611481
2017,BAL,2351,5650,6140,1469,956,269,12,232,743,713,392,12,1412,50,37,10,138,32,13,0.26,6140,0.26,149,14,0.063843648,0.229967426,0.277620396,0.311796377,0.435044247,0.746840624,0.175044247,0.30596092,1.217562254,0.203764705,0.43717647,0.359058823,0.107470511,0.152031454,0.080193756,0.4,0.318289394,-13.82482344,734.4602469,3.176003649,95.25567822,-2.610254458,-6.799999721,-5.499999903,0.41073512,0.34865811,0.24060677,0.19393232,0.47047841,0.33558926,-12.30769708
