Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,WAR,Spd,wRC+,BsR,Def,wSB,UBR,Off,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,xBA,xSLG,xwOBA,XBR,O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),NameASCII,PlayerId,MLBAMID
"Abraham Toro","HOU","Abraham Toro","HOU",2019,22,25,78,89,17,10,3,2,2,13,9,9,0,19,1,1,0,2,1,1,0.217948717,2,0,0.101123595,0.213483146,0.47368421,0.303370786,0.384615384,0.68798617,0.166666667,0.258620689,1.578947368,0.183333333,0.5,0.316666666,0.105263157,0.105263157,0.066666666,0,0.2945509526167023,-1.9530191155262857,9.244749662082585,-1.8755582304783731,0.4412417212876461,6.276256199797164,83.51167394988256,0.21036714687943459,2.985312819480896,-0.2788573168218136,0.30000001192092896,-1.6651910835989385,0,0.43333333,0.36666667,0.2,0.23333333,0.43333333,0.33333333,86.89833170572916,7.45,3,0.05,106.2,21,0.35,60,0.225,0.378,0.3,0.48922446370124817,0.30337079,0.60365854,0.44736842,0.74074074,0.87878788,0.83006536,0.47953216,21.41106719,"Abraham Toro",19844,647351
"Adalberto Mondesi","KCR","Adalberto Mondesi","KCR",2019,23,102,415,443,109,70,20,10,9,58,62,19,0,132,0,6,3,6,43,7,0.262650602,12,1,0.04288939,0.297968397,0.143939393,0.29090909,0.424096385,0.715005475,0.161445783,0.357142857,1.381443298,0.192307692,0.468531468,0.339160839,0.092783505,0.092783505,0.089552238,0.2,0.2978803805329583,-8.446255366289938,47.29095326832501,-10.548062230432356,2.5882473571619573,9.04644185610762,81.37033787734359,9.11097323242575,12.04348373413086,5.359114759601653,0.2999999523162842,-1.4370889980066064,1,0.4604811,0.32646048,0.21305842,0.19931271,0.42268041,0.37800687,88.70315926535088,9.964912280701755,21,0.07191781,108.4,99,0.3390411,292,0.233,0.382,0.283,3.7518584728240967,0.38238994,0.76767677,0.57466919,0.37171053,0.76315789,0.63267544,0.49905482,21.59174715,"Adalberto Mondesi",13769,609275
"Adam Conley","MIA","Adam Conley","MIA",2019,29,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.27655726800636615,-0.15073964129165973,-0.2768277240820345,-0.011847516556261277,0.14285714,-100,0,0.12294125556945801,0,,-0.2768277240820345,,1,0,0,0,1,0,77.19999694824219,30,0,0,77.2,0,0,1,0.133,0.18,0.128,,0.5,1,0.75,1,0.5,0.66666667,0.5,17.33333333,"Adam Conley",14457,543045
"Adam Duvall","ATL","Adam Duvall","ATL",2019,30,41,120,130,32,17,4,1,10,17,19,7,0,39,2,1,0,0,0,0,0.266666666,5,0,0.053846153,0.3,0.179487179,0.315384615,0.566666666,0.882051281,0.3,0.305555555,0.448979591,0.12345679,0.271604938,0.604938271,0.183673469,0.204081632,0.227272727,0,0.3603450009456048,4.540782674689821,20.897074147601657,3.4067783798175375,0.9635776080315023,2.7764778275,119.86254373934177,0.36809411086142063,1.9978448152542114,-0.05664730630815029,0.30000007152557373,3.774872490678958,0.8999999761581421,0.5,0.2804878,0.2195122,0.15853659,0.3902439,0.45121951,91.08518397955247,25.617283950617285,13,0.15853659,112.3,27,0.32926829,82,0.201,0.542,0.327,0.4247414171695709,0.33703704,0.63984674,0.48587571,0.57142857,0.82035928,0.73255814,0.49152542,25.22531646,"Adam Duvall",10950,594807
"Adam Eaton","WSN","Adam Eaton","WSN",2019,30,151,566,656,158,111,25,7,15,103,49,65,0,106,13,3,9,8,15,3,0.279151943,18,9,0.099085365,0.161585365,0.613207547,0.364760432,0.427561837,0.792322269,0.148409894,0.319196428,0.978021978,0.2,0.395555555,0.404444444,0.093406593,0.082417582,0.101123595,0.409090909,0.34151176359775076,12.234026348820795,94.7703894736682,7.072213089696039,2.017581579756757,6.47426727500831,108.17119989238813,3.742145505733788,-10.973390102386475,1.2823702963069081,1.600000023841858,10.814358595429827,0.6000000238418579,0.32838983,0.35169492,0.31991525,0.19491525,0.46398305,0.34110169,88.9149237889755,15.311804008908686,17,0.03601695,110.7,162,0.34322034,472,0.256,0.406,0.328,2.45977520942688,0.27286136,0.59693487,0.43179256,0.68648649,0.91912709,0.84421236,0.49041714,22.46512795,"Adam Eaton",11205,594809
"Adam Engel","CHW","Adam Engel","CHW",2019,27,89,227,248,55,37,10,2,6,26,26,14,0,78,6,0,1,5,3,3,0.242290748,9,3,0.056451612,0.314516129,0.179487179,0.303643724,0.383259911,0.686903635,0.140969163,0.342657342,1.340425531,0.225352112,0.443661971,0.330985915,0.212765957,0.127659574,0.142857142,0.375,0.2956144816962331,-5.214127641277408,25.988643783969785,-5.522438507633304,0.8105962685403703,4.7179249668528405,82.5773092058136,0.5908481711521745,4.296933174133301,-0.8300357228145003,2.0999998450279236,-4.931590336481129,0.30000001192092896,0.41333333,0.30666667,0.28,0.24,0.48,0.28,86.37676056338029,11.105633802816902,7,0.04666667,111.4,45,0.3,150,0.225,0.348,0.28,1.4208838939666748,0.31779661,0.66064257,0.49381443,0.46,0.80851064,0.6993737,0.51340206,23.6452514,"Adam Engel",15082,641553
"Adam Frazier","PIT","Adam Frazier","PIT",2019,27,152,554,608,154,104,33,7,10,80,50,40,4,75,9,1,4,6,5,5,0.277978339,11,3,0.065789473,0.123355263,0.533333333,0.336092715,0.416967509,0.753060224,0.13898917,0.306382978,1.242038216,0.258947368,0.410526315,0.330526315,0.050955414,0.063694267,0.056410256,0.333333333,0.32001848151286444,0.04279714473601705,76.53991418727752,-2.7382950221646176,2.5920322457037837,4.795665521806002,96.5864128572331,0.7276466088369489,9.297572374343872,-1.501044969074428,1.4000000357627869,-2.0106484133276687,0.800000011920929,0.38429752,0.3285124,0.28719008,0.1838843,0.51652893,0.29958678,87.15851063829787,12.980851063829787,9,0.01859504,106.1,136,0.28099174,484,0.275,0.403,0.318,2.228691577911377,0.27678571,0.67606838,0.48078603,0.72258065,0.90897598,0.8564941,0.51091703,20.66924911,"Adam Frazier",15223,624428
"Adam Haseley","PHI","Adam Haseley","PHI",2019,23,67,222,242,59,40,14,0,5,30,26,14,1,60,5,0,1,7,4,0,0.265765765,6,0,0.057851239,0.247933884,0.233333333,0.323651452,0.396396396,0.720047848,0.130630631,0.343949044,2.818181818,0.222222222,0.574074074,0.203703703,0.121212121,0.151515151,0.064516129,0,0.3086882424851259,-2.3531109478692547,28.0947547170897,-4.146101304552985,0.7323794994463327,4.462595971962295,87.014493924783,2.073969090357423,1.8908300399780273,0.6736329440027475,1.7999999523162842,-2.0721322141955625,-1,0.36809816,0.38650307,0.24539877,0.14723926,0.49079755,0.36196319,87.31913700810185,4.962962962962963,5,0.03067485,105.6,47,0.28834356,163,0.218,0.33,0.269,1.4003361463546753,0.30583501,0.69519833,0.49692623,0.47368421,0.85285285,0.73402062,0.49077869,22.42582418,"Adam Haseley",19878,656514
"Adam Jones","ARI","Adam Jones","ARI",2019,33,137,485,528,126,84,25,1,16,66,67,31,2,101,8,3,0,15,2,1,0.259793814,14,1,0.058712121,0.191287878,0.306930693,0.313092979,0.414432989,0.727525968,0.154639175,0.296495956,1.144827586,0.192207792,0.431168831,0.376623376,0.131034482,0.110344827,0.084337349,0.5,0.3081856695810954,-5.36343918515438,61.068267720210606,-9.335748536121788,-0.45334406884379796,3.2009008943898567,86.59861885195222,-0.9513123547658324,-11.227736949920654,-0.2989103114232421,-0.20000004768371582,-10.28706089088762,-1.5,0.43927649,0.34625323,0.21447028,0.16537468,0.45736434,0.37726098,86.12513155764249,13.370466321243523,22,0.05670103,108.5,120,0.30927835,388,0.257,0.432,0.319,-0.6524020433425903,0.38945233,0.70117396,0.54134165,0.53385417,0.86757991,0.74447646,0.48725949,23.40057845,"Adam Jones",6368,430945
"Adam Plutko","CLE","Adam Plutko","CLE",2019,27,21,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.5531145360127323,-0.30147928258331946,-0.5580955173626774,-0.02329035678222958,0.14285714,-100,0,0.24588251113891602,0,,-0.5580955173626774,,0,0,1,0,1,0,95,-20,0,0,95,1,1,1,0.08,0.091,0.074,,0.33333333,0.5,0.42857143,0,1,0.66666667,0.57142857,21.2,"Adam Plutko",15846,592644
