Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,WAR,Spd,wRC+,BsR,Def,wSB,UBR,Off,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,xBA,xSLG,xwOBA,XBR,O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),NameASCII,PlayerId,MLBAMID
"Adley Rutschman","BAL","Adley Rutschman","BAL",2022,24,113,398,470,101,52,35,1,13,70,42,65,0,86,4,3,0,4,4,0,0.253768844,7,0,0.138297872,0.182978723,0.755813953,0.361702127,0.444723618,0.806425745,0.190954774,0.291390728,1,0.231746031,0.384126984,0.384126984,0.082644628,0.107438016,0.057851239,0,0.3538266050054672,16.459098014488607,70.20193048144857,18.556922602906614,5.657175235997145,4.211767654058207,135.08655714185755,1.3494756040163338,19.139655113220215,0.2991713103838265,3.900000274181366,19.906398206922947,0.800000011920929,0.43809524,0.35873016,0.2031746,0.14920635,0.54285714,0.30793651,87.90286458333334,15.566903831845238,25,0.07936508,110.945,116,0.36825397,315,0.248,0.411,0.342,1.0503042936325073,0.23113208,0.5995785,0.4051767,0.67755102,0.91564148,0.84398034,0.47237432,23.57236842,"Adley Rutschman",26288,668939
"Adolis García","TEX","Adolis García","TEX",2022,29,156,605,657,151,85,34,5,27,88,101,40,2,183,6,6,0,9,25,6,0.249586776,15,1,0.0608828,0.278538812,0.218579234,0.299847792,0.456198347,0.756046139,0.206611571,0.309226932,1.023529411,0.194379391,0.407494145,0.398126463,0.129411764,0.158823529,0.086206896,1,0.3243692001313654,7.632581202159113,82.75820020384569,8.649450560877508,3.1467616390111637,6.635952967140883,111.69919037038301,4.618028223980218,-4.032862424850464,2.0829802160151303,3.0000001192092896,13.267478784857726,0.8999999761581421,0.4228972,0.36214953,0.21495327,0.16121495,0.44626168,0.39252336,92.05114889705882,13.190738015331572,55,0.12850467,112.975,203,0.47429907,428,0.244,0.447,0.322,2.535048007965088,0.36649215,0.72240803,0.53454402,0.54285714,0.76736111,0.68611521,0.47216739,22.56051641,"Adolis Garcia",19287,666969
"AJ Pollock","CHW","AJ Pollock","CHW",2022,34,138,489,527,120,79,26,1,14,61,56,32,0,98,2,4,0,13,3,1,0.245398773,9,0,0.060721062,0.185958254,0.326530612,0.292220113,0.388548057,0.68076817,0.143149284,0.278215223,1.262411347,0.190355329,0.451776649,0.35786802,0.177304964,0.09929078,0.050561797,0,0.2973666204673289,-5.18278625243556,55.07779398179401,-4.6787117608751005,0.5297350728266147,3.457911134675098,92.1105208593312,-2.3638466666452587,-4.544820427894592,-0.2648958037607372,-0.9000000357627869,-7.042558427520359,-0.30000001192092896,0.43797468,0.32911392,0.23291139,0.16962025,0.49620253,0.33417722,88.75136817893402,11.756871876982869,37,0.09367089,110.847,166,0.42025316,395,0.258,0.419,0.317,-2.0989508628845215,0.32852386,0.73941368,0.53622393,0.55067568,0.87958884,0.77993859,0.50548847,24.79060816,"AJ Pollock",9256,572041
"Akil Baddoo","DET","Akil Baddoo","DET",2022,23,73,201,225,41,34,3,2,2,30,9,24,0,64,0,0,0,2,9,6,0.203980099,10,2,0.106666666,0.284444444,0.375,0.288888888,0.268656716,0.557545604,0.064676617,0.288888888,1.055555555,0.177777777,0.422222222,0.4,0.185185185,0.037037037,0.175438596,1,0.2564973227183024,-9.518077468791656,16.209874244114705,-8.874550147274189,-0.29161952100335786,6.591359725787084,64.94931688323345,1.6407914282754064,-2.6448923349380493,-0.8231451390311122,2.699999988079071,-7.233758718998782,0.30000001192092896,0.33576642,0.32846715,0.33576642,0.24817518,0.52554745,0.22627737,84.98403976212687,14.234997194204757,5,0.03649635,108.508,37,0.27007299,137,0.192,0.27,0.253,2.4639365673065186,0.2699784,0.66445916,0.4650655,0.496,0.84717608,0.74413146,0.49454148,21.51970803,"Akil Baddoo",22168,668731
"Alan Trejo","COL","Alan Trejo","COL",2022,26,35,118,125,32,22,6,0,4,15,17,5,0,31,2,0,0,3,1,2,0.27118644,0,0,0.04,0.248,0.161290322,0.312,0.423728813,0.735728813,0.152542373,0.337349397,1.0625,0.24137931,0.390804597,0.367816091,0.03125,0.125,0,0,0.3214858474731445,1.1658353374320032,15.459141844602204,-0.8888448013943671,0.42494524099943987,2.6488095211309526,93.87974442978282,-0.6146739437244833,1.2502138763666153,-0.7143928273580968,0.8999999538064003,-1.5035187451188503,-0.10000000149011612,0.44827586,0.31034483,0.24137931,0.13793103,0.64367816,0.2183908,86.16672533611919,13.618263422056685,4,0.04597701,104.899,26,0.29885057,87,0.242,0.375,0.291,0.09971888363361359,0.39662447,0.6381323,0.52226721,0.62765957,0.82926829,0.75581395,0.52024291,23.25885559,"Alan Trejo",20056,676701
"Albert Almora Jr.","CIN","Albert Almora Jr.","CIN",2022,28,64,215,235,48,32,10,1,5,26,29,17,0,46,1,1,1,9,3,2,0.223255813,8,0,0.072340425,0.19574468,0.369565217,0.282051282,0.348837209,0.630888491,0.125581396,0.26060606,1.847826086,0.224852071,0.502958579,0.272189349,0.130434782,0.108695652,0.094117647,0,0.27900941784565264,-5.738262633055577,21.1331536004244,-7.7797016745509,0.5377824775891653,4.399798800762963,71.50630866088564,0.1364730978384614,4.680123805999756,-0.4013135051354766,-1.3999998569488525,-7.643228576712438,-1.2000000476837158,0.4619883,0.34502924,0.19298246,0.22222222,0.54385965,0.23391813,84.04151278409091,6.740113784327652,3,0.01754386,108.569,43,0.25146199,171,0.233,0.307,0.27,0.537786602973938,0.35121951,0.67625899,0.51511487,0.64583333,0.86170213,0.78873239,0.50423216,21.48474576,"Albert Almora Jr.",14109,546991
"Albert Pujols","STL","Albert Pujols","STL",2022,42,109,307,351,83,45,14,0,24,42,68,28,1,55,10,6,0,13,1,2,0.270358306,5,0,0.079772079,0.156695156,0.509090909,0.344729344,0.550488599,0.895217943,0.280130293,0.252136752,0.837606837,0.166666666,0.379844961,0.453488372,0.136752136,0.205128205,0.051020408,0,0.37988632474626816,19.55847368301569,59.694078355149614,19.76797365309416,2.008710179787402,1.3921077741294274,148.47397909800986,-4.2258895402774215,-8.486771911382675,-0.9337640767917037,-3.999999761581421,15.542084112816738,-1.7000000476837158,0.53488372,0.29069767,0.1744186,0.19379845,0.40310078,0.40310078,91.21294361676357,16.360805777616278,31,0.12015504,111.652,122,0.47286822,258,0.262,0.499,0.365,-3.2921254634857178,0.34610123,0.6394453,0.48405797,0.67588933,0.88674699,0.80688623,0.47028986,23.04313725,"Albert Pujols",1177,405395
"Alcides Escobar","WSN","Alcides Escobar","WSN",2022,35,42,124,131,27,21,4,2,0,12,8,5,0,32,2,0,0,1,1,1,0.217741935,0,1,0.038167938,0.244274809,0.15625,0.259541984,0.282258064,0.541800048,0.064516129,0.29347826,1,0.296703296,0.351648351,0.351648351,0.09375,0,0,1,0.24193589013951425,-7.0570615048838015,7.9223237146305685,-7.147930506928002,-0.31852982485971015,5.3045860116419155,53.03626161869658,0.33471900038421154,-0.7274795770645142,-0.31307399459183216,0.8000000417232513,-6.813211506543791,0.4000000059604645,0.2826087,0.43478261,0.2826087,0.26086957,0.63043478,0.10869565,81.75176532451923,15.651353773179945,1,0.01086957,108.093,16,0.17391304,92,0.21,0.264,0.233,0.6477929949760437,0.4015748,0.65625,0.52941176,0.68627451,0.875,0.8037037,0.50196078,23.34677419,"Alcides Escobar",6310,444876
"Alec Bohm","PHI","Alec Bohm","PHI",2022,25,152,586,631,164,124,24,3,13,79,72,31,1,110,4,10,0,18,2,3,0.279863481,18,0,0.049128367,0.174326465,0.281818181,0.315372424,0.397610921,0.712983345,0.11774744,0.3192389,1.513513513,0.234567901,0.460905349,0.304526748,0.114864864,0.087837837,0.080357142,0,0.3097716810211303,0.012949729078503475,72.16556097727367,-1.1278905032937805,1.4011384673739755,3.3680058426827015,98.46152226715449,-2.72715659532696,-4.509453773498535,-1.4455139199271798,2.200000047683716,-3.855047098620741,-1.2999999523162842,0.33744856,0.36419753,0.29835391,0.16049383,0.52469136,0.31481481,90.17716370884774,10.354101361561215,33,0.06790123,110.809,209,0.43004115,486,0.29,0.436,0.333,-1.2816426753997803,0.31052632,0.70811744,0.51087903,0.6779661,0.87195122,0.81345826,0.50391645,23.5531401,"Alec Bohm",21618,664761
"Alec Burleson","STL","Alec Burleson","STL",2022,23,16,48,53,9,7,1,0,1,4,3,5,0,9,0,0,0,1,1,0,0.1875,2,1,0.094339622,0.16981132,0.555555555,0.264150943,0.270833333,0.534984276,0.083333333,0.210526315,1.727272727,0.210526315,0.5,0.289473684,0.09090909,0.09090909,0.105263157,1,0.2446066770913466,-2.742693192302367,3.3176687667377975,-2.71105929368653,-0.24430536568639133,3.756632227087414,55.973234475229425,0.14949755585985258,-1.5886666774749756,0.15033104084432125,-0.20000000298023224,-2.5615617378266773,0.10000000149011612,0.43589744,0.23076923,0.33333333,0.07692308,0.61538462,0.30769231,91.66086939761513,4.034839830900493,4,0.1025641,109.235,19,0.48717949,39,0.251,0.419,0.325,-0.0008334849844686687,0.27722772,0.76404494,0.50526316,0.64285714,0.82352941,0.77083333,0.46842105,22.16058394,"Alec Burleson",27615,676475
"Aledmys Díaz","HOU","Aledmys Díaz","HOU",2022,31,92,305,327,74,49,13,0,12,35,38,18,0,53,2,2,0,7,1,1,0.24262295,9,0,0.055045871,0.16207951,0.339622641,0.287461773,0.403278688,0.690740461,0.160655738,0.256198347,1.085106382,0.225296442,0.403162055,0.371541501,0.159574468,0.127659574,0.088235294,0,0.3009471707387802,-2.2857265904954436,35.1055632322618,-1.2208462939074995,0.8073301550506025,2.054616048046964,96.6822329222197,-2.4482830739580095,1.0378057360649109,-0.48277628188952804,-2.599999964237213,-3.669129367865509,-0.699999988079071,0.48818898,0.32283465,0.18897638,0.19291339,0.51968504,0.28740157,86.61479259672619,12.374190073164682,16,0.06299213,111.998,93,0.36614173,254,0.261,0.396,0.308,-1.9655067920684814,0.31282051,0.73514431,0.52470187,0.60655738,0.86374134,0.78733766,0.50170358,22.99173554,"Aledmys Diaz",15937,649557
"Alejandro Kirk","TOR","Alejandro Kirk","TOR",2022,23,139,470,541,134,101,19,0,14,59,63,63,2,58,4,4,0,11,0,0,0.285106382,14,0,0.116451016,0.107208872,1.086206896,0.371534195,0.414893617,0.786427812,0.129787235,0.298507462,1.625,0.192307692,0.5,0.307692307,0.09375,0.109375,0.067307692,0,0.34719711929172664,16.09618514111352,77.95761570414614,17.73866105159831,4.272198952905293,1.05474238375,129.13776437793746,-5.287606013007462,11.163459748029709,-0.6870873095467687,-5.900000095367432,12.451055038590848,-0.5,0.35336538,0.35096154,0.29567308,0.14903846,0.47596154,0.375,90.45510165662651,8.133787888746996,28,0.06730769,110.099,187,0.44951923,416,0.278,0.431,0.351,-4.600518703460693,0.23147301,0.58499096,0.40927694,0.72332016,0.91035549,0.85777778,0.50295589,23.31543624,"Alejandro Kirk",22581,672386
"Alejo Lopez","CIN","Alejo Lopez","CIN",2022,26,61,145,156,38,31,5,1,1,15,10,9,1,21,2,0,0,1,3,1,0.262068965,5,0,0.057692307,0.134615384,0.428571428,0.314102564,0.331034482,0.645137046,0.068965517,0.300813008,1.727272727,0.274193548,0.459677419,0.266129032,0.09090909,0.03030303,0.087719298,0,0.28600309279657177,-2.942488997525945,14.895557523422466,-4.2976570420930535,-0.00809376320215894,4.9039814715439345,76.28840376405965,-0.32248256681486964,-0.8240236639976501,0.033117969054728746,-0.699999988079071,-4.620139608907923,0.4000000059604645,0.37903226,0.34677419,0.27419355,0.16935484,0.65322581,0.17741935,83.79463132747934,9.326938597623966,1,0.00806452,105.116,25,0.2016129,124,0.249,0.329,0.28,-0.3556005358695984,0.29225352,0.72438163,0.50793651,0.74698795,0.89268293,0.85069444,0.49911817,21.76456311,"Alejo Lopez",21127,664670
"Alek Thomas","ARI","Alek Thomas","ARI",2022,22,113,381,411,88,62,17,1,8,45,39,22,0,74,3,5,0,6,4,3,0.230971128,21,0,0.05352798,0.180048661,0.297297297,0.274939172,0.34383202,0.618771192,0.112860892,0.263157894,2.32051282,0.169871794,0.580128205,0.25,0.089743589,0.102564102,0.116022099,0,0.2718594081500441,-12.370428746739565,34.62596304883605,-13.615652440289198,0.7637537640657831,3.7399050626259527,71.48651710929514,2.029526140075177,4.72003960609436,-0.751639221329242,2.7999999076128006,-11.586126300214021,-0.20000000298023224,0.35897436,0.3525641,0.28846154,0.17628205,0.56410256,0.25961538,87.4310255174513,2.6148360814803686,12,0.03846154,111.289,108,0.34615385,312,0.238,0.335,0.277,2.781165361404419,0.33381503,0.6259542,0.48917456,0.5974026,0.84146341,0.76348548,0.53179973,21.90789474,"Alek Thomas",23792,677950
"Alex Bregman","HOU","Alex Bregman","HOU",2022,28,155,548,656,142,81,38,0,23,93,93,87,1,77,11,10,0,18,1,2,0.259124087,10,0,0.132621951,0.117378048,1.129870129,0.365853658,0.454379562,0.82023322,0.195255475,0.259825327,0.695652173,0.189189189,0.332640332,0.478170478,0.12173913,0.1,0.0625,0,0.35776854207497516,25.0270400898211,100.03831263945031,27.163313712333917,5.389753686202704,1.9847995636563205,136.79692832325603,-3.416999868117273,6.882432460784912,-1.3311157738789916,-0.5,23.746313844216644,-1.2000000476837158,0.48232848,0.32848233,0.18918919,0.16839917,0.52182952,0.30977131,88.91220703125,19.486519368489585,35,0.07276507,109.178,181,0.37629938,481,0.257,0.416,0.35,-2.0858840942382812,0.1880805,0.62815297,0.40261801,0.69958848,0.9119171,0.86108374,0.48750496,23.41093665,"Alex Bregman",17678,608324
"Alex Call","- - -","Alex Call","- - -",2022,27,47,114,131,27,18,3,1,5,18,13,15,0,30,2,0,0,2,3,3,0.236842105,1,0,0.114503816,0.229007633,0.5,0.335877862,0.412280701,0.748158563,0.175438596,0.278481012,0.857142857,0.216867469,0.361445783,0.421686746,0.057142857,0.142857142,0.033333333,0,0.33150136106796846,2.264121627086307,17.243506846600678,2.231053514057304,0.6041092141383329,5.02130432584189,114.59512113729556,-0.130522056017071,-0.8083863407373428,-0.73640705505386,1.4000000357627869,2.100531458040233,-0.4000000059604645,0.51190476,0.33333333,0.1547619,0.1547619,0.57142857,0.27380952,86.32719035320972,18.37598488129765,1,0.01190476,108.846,26,0.30952381,84,0.212,0.294,0.281,0.6058849990367889,0.25089606,0.62199313,0.44035088,0.6,0.82872928,0.76494024,0.51052632,22.64827586,"Alex Call",19296,669743
"Alex Dickerson","ATL","Alex Dickerson","ATL",2022,32,13,33,36,4,3,0,0,1,3,2,3,0,9,0,0,0,3,0,0,0.121212121,0,0,0.083333333,0.25,0.333333333,0.194444444,0.212121212,0.406565656,0.090909091,0.130434782,0.818181818,0.166666666,0.375,0.458333333,0.181818181,0.09090909,0,0,0.1886051595211029,-3.464588585075717,0.6518836889893005,-3.555066200670581,-0.33061048498773904,1.60119047125,15.003933870852649,0.25312051456421614,-1.0853909254074097,-0.024834481067955494,0.19999998807907104,-3.301945686106365,-0.800000011920929,0.54166667,0.33333333,0.125,0.125,0.54166667,0.33333333,90.05108642578125,18.160912831624348,2,0.08333333,109.278,10,0.41666667,24,0.221,0.395,0.297,0.27795499563217163,0.17142857,0.65432099,0.43046358,0.25,0.8490566,0.73846154,0.53642384,22.7079646,"Alex Dickerson",12649,543105
"Alex Jackson","MIL","Alex Jackson","MIL",2022,26,5,12,12,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.25,0,0,0,0.583333333,0,0.25,0.25,0.5,0,0.6,2,0.4,0.4,0.2,0,0,0,0,0.22096270322799683,-0.8463907377779024,0.5257666869104368,-0.8650367395936983,-0.038436567601565545,0.14285714,37.95497824306682,-0.21976972976699471,0.3058791533112526,-0.012417240533977747,0,-1.084806469360693,0.10000000149011612,0,0.8,0.2,0,1,0,79.67322387695313,17.01935729980469,0,0,83.3319,0,0,5,0.183,0.21,0.173,-0.20735248923301697,0.52380952,0.78947368,0.65,0.36363636,0.66666667,0.53846154,0.475,23.92857143,"Alex Jackson",17276,656577
"Alex Kirilloff","MIN","Alex Kirilloff","MIN",2022,24,45,144,156,36,26,7,0,3,14,21,5,0,36,4,2,0,5,0,0,0.25,4,0,0.032051282,0.23076923,0.138888888,0.29032258,0.361111111,0.651433691,0.111111111,0.308411214,1.848484848,0.145454545,0.554545454,0.3,0.03030303,0.09090909,0.06557377,0,0.28613571120846654,-2.9260533222394627,14.911993198708947,-2.5697020062642735,-0.47976450729458475,1.327067665,85.36169397895212,-1.4616695926524699,-5.461489200592041,-0.14486780622974038,-1.4999999701976776,-4.031371598916744,-0.4000000059604645,0.36363636,0.35454545,0.28181818,0.13636364,0.55454545,0.30909091,89.28671875,6.07081132368608,7,0.06306306,108.848,50,0.45045045,111,0.228,0.365,0.278,-1.3168017864227295,0.30491803,0.69902913,0.50325733,0.69892473,0.87037037,0.81877023,0.50325733,24.54966887,"Alex Kirilloff",20325,666135
"Alex Verdugo","BOS","Alex Verdugo","BOS",2022,26,152,593,644,166,115,39,1,11,75,74,42,2,86,3,6,0,14,1,3,0.279932546,13,0,0.065217391,0.133540372,0.488372093,0.327639751,0.404721753,0.732361504,0.124789207,0.30876494,1.384615384,0.214424951,0.45614035,0.329434697,0.071005917,0.065088757,0.055555555,0,0.3192277245246733,4.851089485384876,78.49020461032575,1.6608028490323372,1.0658115487033504,2.2255189102627577,102.29173749695742,-2.3011863538995385,-9.533965826034546,-1.645513922907412,0.3999999985098839,-0.6403835048672013,0.10000000149011612,0.32163743,0.42300195,0.25536062,0.14424951,0.5497076,0.30604288,89.0862496954191,8.36557131761696,31,0.06042885,110.998,194,0.37816764,513,0.278,0.428,0.329,-0.6556724309921265,0.2506643,0.61985294,0.45239052,0.66431095,0.92645314,0.86056838,0.54640418,23.37951807,"Alex Verdugo",17027,657077
