Season,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PA.1,AVG.1,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Spd,wRC+,wSB,UBR,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,XBR
2021,CHW,2292,5357,6084,1373,886,275,22,190,796,757,586,10,1389,78,39,24,139,57,20,0.256300168,6084,0.256300168,143,7,0.096318211,0.228303747,0.421886249,0.336138613,0.42225126,0.758389873,0.165951092,0.309929263,1.410590943,0.212781954,0.460651629,0.326566416,0.071373752,0.145817344,0.077801958,0.170731707,0.329052783,72.96664095,809.470063,4.286650949,107.7436361,-2.257146732,6.299999766,-4.900000073,0.39022575,0.34482759,0.26494666,0.15554453,0.51575291,0.32870256,2.79319698
2021,LAD,2459,5445,6239,1330,822,247,24,237,830,799,613,36,1408,104,45,32,96,65,17,0.244260789,6239,0.244260789,140,3,0.098252925,0.225677191,0.435369318,0.329788947,0.429017447,0.758806394,0.184756658,0.284265279,1.016069221,0.198722672,0.403831982,0.397445345,0.080964153,0.146477132,0.08515815,0.069767441,0.326794359,60.34710622,815.6141756,4.50852203,105.2666929,0.727456197,2.499999881,6.100000039,0.41735537,0.34151677,0.24112786,0.14073894,0.50559067,0.35367039,2.007443538
2021,SDP,2497,5384,6119,1305,831,273,21,180,729,695,586,42,1324,61,46,36,121,110,39,0.242384843,6119,0.242384843,127,11,0.095767282,0.216375224,0.442598187,0.321211123,0.401188707,0.72239983,0.158803864,0.286551197,1.309879175,0.202258222,0.452380952,0.345360824,0.121535181,0.127931769,0.068909386,0.161764705,0.312161898,-13.70436396,727.0360107,4.478227757,98.60298026,0.731654727,2.999999516,-2.999999955,0.39304684,0.35779817,0.249155,0.17793337,0.50265572,0.31941091,1.8449528
2021,COL,2344,5374,6007,1338,847,275,34,182,739,709,491,24,1356,58,36,48,98,76,23,0.248976553,6007,0.248976553,121,10,0.081737972,0.22573664,0.362094395,0.316663869,0.414402679,0.731066548,0.165426126,0.298553719,1.278490028,0.203039362,0.447184853,0.349775784,0.087606837,0.129629629,0.06740947,0.113636363,0.314981301,-3.209173744,723.9729525,4.845781226,80.47884293,0.859867283,8.300000235,3.199999869,0.36713798,0.35958069,0.27328133,0.17113603,0.5,0.32886397,0.647910939
2021,KCR,2368,5427,5993,1349,906,251,29,163,686,647,421,8,1258,55,52,31,100,124,33,0.248571955,5993,0.248571955,124,18,0.070248623,0.209911563,0.334658187,0.306465155,0.395614519,0.702079674,0.147042564,0.292262198,1.202396804,0.20804405,0.432367728,0.359588221,0.089880159,0.10852197,0.068660022,0.243243243,0.303681946,-53.93477815,671.5525671,5.030036502,87.56314752,6.259790324,5.400000207,1.49999994,0.41166784,0.35097624,0.23735592,0.14608327,0.52858151,0.32533522,0.556148067
2021,CHC,2475,5306,5972,1255,794,225,26,210,705,672,502,17,1596,92,30,40,133,86,37,0.236524689,5972,0.236524689,108,8,0.084058941,0.267247153,0.31453634,0.311804384,0.407463249,0.719267633,0.17093856,0.296033994,1.228017883,0.195154777,0.443606998,0.361238223,0.10581222,0.156482861,0.06553398,0.125,0.311411645,-19.67038514,703.2747885,4.481733398,93.68607888,-3.007235049,1.899999745,-7.500000119,0.40777984,0.35141572,0.24080445,0.17094469,0.50754168,0.32151363,0.322985339
2021,BOS,2353,5495,6122,1434,862,330,23,219,829,783,512,22,1386,61,42,10,100,40,21,0.260964513,6122,0.260964513,113,5,0.083632799,0.226396602,0.369408369,0.328477905,0.448953594,0.777431499,0.187989081,0.309003051,1.042420461,0.208413926,0.404013539,0.387572533,0.11852776,0.136618839,0.067624177,0.217391304,0.332779092,92.99977511,834.1033172,4.001168494,105.3402656,-5.641809785,-2.800000124,4.000000097,0.3970659,0.33766234,0.26527177,0.16666667,0.501924,0.33140933,0.201899516
2021,MIL,2403,5362,6099,1251,784,255,18,194,738,700,586,26,1465,88,35,25,102,82,21,0.233308466,6099,0.233308466,116,9,0.096081324,0.240203312,0.4,0.317081205,0.39612085,0.713202055,0.162812384,0.282771535,1.202846975,0.20864229,0.432114548,0.35924316,0.09252669,0.138078291,0.068639053,0.195652173,0.310037847,-24.20673189,714.112527,4.403388287,91.98907729,2.693162436,3.199999966,2.60000018,0.402476,0.35396665,0.24355735,0.16574027,0.51162203,0.3226377,0.096996933
2021,ARI,2449,5489,6144,1297,814,308,31,144,679,644,537,24,1465,54,28,32,99,43,16,0.236290763,6144,0.236290763,110,17,0.087402343,0.23844401,0.366552901,0.309102815,0.382401165,0.69150398,0.146110402,0.295035823,1.17293233,0.208810353,0.427078148,0.364111498,0.105946684,0.098427887,0.064102564,0.257575757,0.300683616,-73.04244724,670.7243222,3.920526992,85.78852975,-2.835673065,6.700000294,2.700000159,0.40377081,0.34059745,0.25563173,0.16527914,0.51077375,0.32394711,-1.941960897
2021,TOR,2383,5476,6070,1455,895,285,13,262,846,816,496,14,1218,51,35,10,112,81,20,0.265704894,6070,0.265704894,128,7,0.081713344,0.200658978,0.407224958,0.330472103,0.466033601,0.796505704,0.200328707,0.295956338,1.04091456,0.207661761,0.404111188,0.388227049,0.102888086,0.157641395,0.073988439,0.318181818,0.340327813,129.3875092,864.1961502,4.238777903,112.4804981,2.926175724,0.59999992,-0.700000048,0.41017894,0.33604462,0.25377644,0.14850105,0.51591913,0.33557983,-1.946537071
2021,BAL,2376,5420,5983,1296,820,266,15,195,659,632,451,12,1454,65,31,14,105,54,23,0.239114391,5983,0.239114391,109,9,0.075380244,0.243021895,0.310178817,0.303670186,0.401660516,0.705330702,0.162546125,0.289584429,1.093315684,0.20367573,0.415911379,0.38041289,0.123759099,0.129053606,0.065980629,0.23076923,0.305034983,-46.56100182,677.7157855,3.730716552,90.58072344,-3.375851761,-2.59999992,-0.200000077,0.40189479,0.33457991,0.26352531,0.18499127,0.51059586,0.30441286,-3.276232383
2021,OAK,2353,5395,6104,1284,795,271,19,199,743,698,545,17,1349,98,49,17,99,88,20,0.237998146,6104,0.237998146,105,6,0.089285714,0.221002621,0.404002965,0.31657631,0.405931417,0.722507727,0.167933271,0.278490759,1.047199496,0.202305051,0.408043158,0.38965179,0.105097545,0.125235997,0.063100961,0.176470588,0.313080676,-6.958084423,731.9664534,4.531477938,102.49561,4.350133394,2.700000122,4.700000055,0.41050584,0.35870623,0.23078794,0.16707198,0.51896887,0.31395914,-3.510450412
2021,NYY,2354,5331,6060,1266,819,213,12,222,711,666,621,14,1482,63,34,10,154,63,18,0.237478897,6060,0.237478897,97,12,0.102475247,0.244554455,0.41902834,0.322367333,0.406865503,0.729232836,0.169386606,0.285167986,1.169692737,0.194660445,0.434162778,0.371176775,0.097765363,0.155027932,0.057910447,0.342857142,0.317155523,13.28502283,746.8831059,3.632772559,102.730241,-0.043951717,-3.699999645,-11.40000023,0.38916003,0.35011559,0.26072438,0.16259954,0.51554071,0.32185975,-3.732856242
2021,HOU,2319,5593,6291,1496,962,299,14,221,863,834,569,25,1222,64,54,9,136,53,16,0.267477203,6291,0.267477203,115,8,0.090446669,0.194245747,0.465630114,0.339012738,0.444484176,0.783496914,0.177006973,0.303282588,1.076598311,0.2176778,0.405589638,0.37673256,0.102533172,0.133293124,0.06442577,0.242424242,0.336497734,114.9091301,876.4711005,3.774686097,114.6871869,-1.482529559,-0.100000411,-4.599999979,0.40965486,0.35235732,0.23798782,0.14843221,0.52018949,0.3313783,-4.74431672
2021,MIN,2356,5431,6078,1311,795,271,17,228,729,690,525,17,1405,70,42,7,122,54,15,0.241392008,6078,0.241392008,86,5,0.086377097,0.231161566,0.37366548,0.314106789,0.423494752,0.737601541,0.182102744,0.28203125,1.142284569,0.208343618,0.422117995,0.369538385,0.099532398,0.152304609,0.050292397,0.208333333,0.31753501,15.72486295,751.5019503,3.904706034,102.298895,-0.188969656,1.100000024,-4.00000003,0.43484663,0.33570552,0.22944785,0.15067485,0.50920245,0.3401227,-5.522374594
2021,SEA,2360,5355,6010,1209,766,233,11,199,697,673,535,8,1492,72,36,9,92,64,24,0.225770308,6010,0.225770308,104,11,0.089018302,0.248252911,0.358579088,0.302767589,0.384873949,0.687641538,0.159103641,0.272972972,1.057780695,0.191851469,0.415420319,0.39272821,0.117531188,0.130663164,0.064556176,0.366666666,0.299786101,-72.87464353,654.6706501,3.792480894,93.18248288,-1.93549831,-7.799999982,2.599999927,0.40301945,0.35926305,0.2377175,0.19089048,0.50230297,0.30680655,-5.839822385
2021,NYM,2419,5210,5856,1243,821,228,18,176,636,604,495,25,1392,94,23,34,123,54,26,0.238579654,5856,0.238579654,127,13,0.084528688,0.237704918,0.355603448,0.314668498,0.390595009,0.705263507,0.152015355,0.291132332,1.256006006,0.210249671,0.439684625,0.350065703,0.101351351,0.132132132,0.075911536,0.185714285,0.306906874,-39.17019494,669.7325072,3.653592479,94.47453038,-4.842595177,-9.00000006,0.29999996,0.39535484,0.34709677,0.25754839,0.17032258,0.51070968,0.31896774,-6.971603909
2021,WSN,2386,5385,6113,1388,914,272,20,182,724,686,573,43,1303,84,31,38,158,56,26,0.257753017,6113,0.257753017,109,12,0.093734663,0.213152298,0.439754412,0.336736374,0.417084493,0.753820867,0.159331476,0.306792164,1.538277511,0.218512153,0.473606678,0.307881168,0.084529505,0.145135566,0.056505961,0.153846153,0.32586774,54.37867117,794.3927111,3.690881987,102.0046027,-4.932015715,-9.899999686,-10.60000022,0.37123585,0.37725849,0.25150566,0.16261142,0.51963382,0.31775476,-8.152228853
2021,CIN,2472,5423,6162,1352,822,295,13,222,786,756,553,22,1425,105,45,35,129,36,24,0.2493085,6162,0.2493085,116,6,0.089743589,0.231256085,0.388070175,0.328109696,0.431311082,0.759420778,0.182002582,0.295734101,1.176347095,0.226175665,0.418263249,0.355561084,0.088173547,0.155353393,0.069006543,0.101694915,0.327294307,61.35345142,807.299225,3.24831372,98.21922965,-7.853792873,-6.900000289,-0.300000004,0.40951447,0.3413438,0.24914174,0.15031878,0.51201569,0.33766552,-8.771057687
2021,SFG,2597,5462,6196,1360,823,271,25,241,804,768,602,45,1461,64,30,36,117,66,14,0.248993042,6196,0.248993042,98,16,0.097159457,0.235797288,0.412046543,0.329002923,0.440131819,0.769134742,0.191138777,0.295250659,1.029201817,0.217858929,0.396698349,0.385442721,0.083062946,0.156391953,0.061790668,0.231884057,0.329495989,72.96922525,823.0308957,4.449935267,108.195837,2.387354574,-7.699999988,-1.099999882,0.40472092,0.35357758,0.2417015,0.15023359,0.53430047,0.31546595,-11.35663128
