Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,WAR,Spd,wRC+,BsR,Def,wSB,UBR,Off,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,xBA,xSLG,xwOBA,XBR,O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),NameASCII,PlayerId,MLBAMID
"Adolis García","TEX","Adolis García","TEX",2023,30,148,555,632,136,68,29,0,39,108,107,65,0,175,6,6,0,12,9,1,0.245045045,15,0,0.102848101,0.276898734,0.371428571,0.327531645,0.508108108,0.835639753,0.263063063,0.279538904,0.784530386,0.163212435,0.367875647,0.468911917,0.071823204,0.215469613,0.105633802,0,0.3541630371650563,18.784554094345975,95.79007580903333,19.882139414818692,4.573566170090941,4.515954183246555,126.25508678697113,1.4052015538327396,2.884491443634033,0.3069097991101444,2.8000000417232513,21.28734096865143,0.4000000059604645,0.42487047,0.34455959,0.23056995,0.11168831,0.46233766,0.42597403,92.09438754857513,15.718674101360104,62,0.16062176,115.066,192,0.49740933,386,0.25,0.526,0.366,1.0982917547225952,0.3040293,0.69456067,0.48632813,0.53253012,0.78674699,0.70200803,0.46679688,18.80954852,"Adolis Garcia",19287,666969
"AJ Pollock","- - -","AJ Pollock","- - -",2023,35,54,133,144,22,13,4,0,5,15,15,9,0,32,0,2,0,1,0,1,0.165413533,5,0,0.0625,0.222222222,0.28125,0.215277777,0.308270676,0.523548453,0.142857143,0.173469387,1.19047619,0.106796116,0.485436893,0.40776699,0.119047619,0.119047619,0.1,0,0.22730296808812353,-10.8915143458634,6.654047563812199,-9.598437741258678,-0.75208964766694,2.5402772760343098,45.190949111288774,-0.5126052061095834,-2.371938534080982,-0.5915907630696893,-0.30000001192092896,-10.111042947368261,0.4000000059604645,0.51456311,0.2815534,0.2038835,0.13592233,0.52427184,0.33980583,89.36829383627882,13.009810956936438,7,0.06796117,108.136,42,0.40776699,103,0.201,0.359,0.267,0.0789855569601059,0.34397163,0.69090909,0.51526032,0.57731959,0.84736842,0.75609756,0.49371634,19.24213075,"AJ Pollock",9256,572041
"Akil Baddoo","DET","Akil Baddoo","DET",2023,24,112,312,357,68,43,13,1,11,40,34,42,2,89,0,1,2,4,14,3,0.217948717,8,1,0.117647058,0.249299719,0.471910112,0.309859154,0.371794871,0.681654025,0.153846154,0.267605633,1.211764705,0.156950672,0.461883408,0.381165919,0.094117647,0.129411764,0.077669902,0.333333333,0.2990595152965686,-5.726762133822026,37.77161010058206,-4.607526111588063,0.7680906718997622,5.282033269687424,89.22872756043986,3.5785410734824836,-3.52237206697464,0.8942406508140266,1.5,-1.0289850381055796,0.5,0.38495575,0.35840708,0.25663717,0.18584071,0.52212389,0.2920354,88.13078835227273,10.778759765625,14,0.0619469,111.652,82,0.36283186,226,0.218,0.371,0.301,2.684300422668457,0.26353276,0.66005666,0.46235795,0.48108108,0.89055794,0.77419355,0.50142045,18.76509434,"Akil Baddoo",22168,668731
"Alan Trejo","COL","Alan Trejo","COL",2023,27,83,207,227,48,33,11,0,4,24,26,16,0,51,1,2,1,3,5,1,0.231884057,6,1,0.070484581,0.224669603,0.31372549,0.287610619,0.342995169,0.630605788,0.111111112,0.285714285,1.207547169,0.25477707,0.407643312,0.337579617,0.075471698,0.075471698,0.09375,0.5,0.27735362406325553,-7.7334814138345225,19.925147429890206,-11.728216289692352,-0.1373527874389131,4.254999183311256,58.295045523358105,0.6973249660804868,1.9381616711616516,0.19266579020768404,-0.30000001192092896,-11.030891323611865,0.6000000238418579,0.47169811,0.3081761,0.22012579,0.1572327,0.57861635,0.26415094,85.46590117436305,14.607721996914808,7,0.04402516,104.201,36,0.22641509,159,0.233,0.334,0.276,0.5046591758728027,0.31775701,0.6689038,0.49714286,0.63235294,0.87959866,0.80229885,0.51085714,18.76506955,"Alan Trejo",20056,676701
"Alec Bohm","PHI","Alec Bohm","PHI",2023,26,145,558,611,153,102,31,0,20,74,97,42,1,94,5,6,0,23,4,1,0.274193548,7,0,0.06873977,0.153846153,0.44680851,0.327332242,0.437275985,0.764608227,0.163082437,0.295555555,1.251572327,0.238297872,0.423404255,0.338297872,0.081761006,0.125786163,0.035175879,0,0.3292119661315543,5.499249514067758,79.94604345026075,4.271606732035268,1.4543830171751069,2.8775466136160195,105.64327993718072,-3.28849452547729,-7.1648406982421875,-0.7624363284558058,-3.200000047683716,0.983112206557978,-3.200000047683716,0.30212766,0.40425532,0.29361702,0.15319149,0.53191489,0.31489362,89.38555518617021,11.110457529920213,27,0.05744681,109.288,196,0.41702128,470,0.29,0.453,0.343,-2.5260581970214844,0.29078695,0.6768595,0.4982238,0.67986799,0.8998779,0.84046346,0.53730018,19.38447433,"Alec Bohm",21618,664761
"Alec Burleson","STL","Alec Burleson","STL",2023,24,107,315,347,77,48,20,1,8,34,36,23,0,45,3,2,1,13,3,1,0.244444444,3,4,0.06628242,0.129682997,0.511111111,0.300291545,0.39047619,0.690767735,0.146031746,0.261363636,1.122448979,0.220973782,0.411985018,0.367041198,0.071428571,0.081632653,0.027272727,0.666666666,0.30035686562429714,-5.1924714538758945,37.08745898124516,-5.000475497872229,-0.642048303904094,3.430608343452276,88.36775954977647,-2.0411380222067237,-11.190947532653809,-0.39225718285888433,-2.6000001430511475,-7.041613520078952,-1.7000000476837158,0.38827839,0.35164835,0.26007326,0.14285714,0.54578755,0.31135531,89.89886177434457,12.393383697624063,16,0.05797101,110.574,110,0.39855072,276,0.277,0.449,0.337,-1.6488808393478394,0.3588907,0.6736,0.5177706,0.74090909,0.89786223,0.84399376,0.50484653,18.83314543,"Alec Burleson",27615,676475
"Aledmys Díaz","OAK","Aledmys Díaz","OAK",2023,32,109,315,344,72,47,20,1,4,25,24,17,2,66,7,4,1,14,1,0,0.228571428,3,1,0.049418604,0.191860465,0.257575757,0.279883381,0.336507936,0.616391317,0.107936508,0.273092369,1.38372093,0.186507936,0.472222222,0.341269841,0.15116279,0.046511627,0.025210084,0.5,0.2682119691826381,-14.331173971325335,27.583223924010813,-12.113171950012621,-0.3924297540281406,2.82831217289063,70.61221449664195,-2.2487019817344844,-1.3813398480415344,-0.33165352744981647,-0.7000000476837158,-14.361873931747105,-2.0999999046325684,0.43700787,0.34645669,0.21653543,0.18503937,0.53543307,0.27952756,87.77948288690476,11.335686577690971,7,0.02755906,110.046,85,0.33464567,254,0.235,0.327,0.271,-1.917048454284668,0.32089552,0.69984448,0.52756573,0.59883721,0.87333333,0.79742765,0.54537744,17.953125,"Aledmys Diaz",15937,649557
"Alejandro Kirk","TOR","Alejandro Kirk","TOR",2023,24,123,372,422,93,69,16,0,8,34,43,42,1,45,6,2,0,21,0,0,0.25,10,0,0.099526066,0.106635071,0.933333333,0.334123222,0.357526881,0.691650103,0.107526881,0.264797507,1.666666666,0.197568389,0.501519756,0.300911854,0.08080808,0.08080808,0.06060606,0,0.30811405875620534,-3.5960762022940083,47.82216772744976,-2.193973031541483,2.2946074901206304,0.79738469625,95.66103391390027,-6.648653311654925,17.368558645248413,-0.8937943410128355,-5.999999523162842,-8.842626343196407,-3.4000000953674316,0.33130699,0.39209726,0.27659574,0.16717325,0.52583587,0.30699088,87.63293793004587,6.312313172875381,17,0.05167173,108.28,126,0.38297872,329,0.256,0.386,0.32,-5.75485897064209,0.27790698,0.55388181,0.41613465,0.78242678,0.93305439,0.88284519,0.50087057,18.94822257,"Alejandro Kirk",22581,672386
"Alejo Lopez","CIN","Alejo Lopez","CIN",2023,27,1,2,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0.5,1,1.5,0.5,1,0,1,0,0,0,0,0,0,0.6218811869621277,0.5041272746641491,0.7478156345207546,0.4854487138111446,0.06955030110771336,2.64285714,295.92727633541165,0.04346660524606705,0.1005817367695272,0,0.20000000298023224,0.5289153190572117,0,0,0,1,0,1,0,83.40060424804688,16.42025375366211,0,0,83.4006,0,0,1,0.487,0.555,0.46,0.04346660524606705,0.2,1,0.33333333,1,1,1,0.16666667,15.25,"Alejo Lopez",21127,664670
"Alek Thomas","ARI","Alek Thomas","ARI",2023,23,125,374,402,86,55,17,5,9,51,39,19,1,86,4,3,2,5,9,1,0.229946524,10,0,0.047263681,0.213930348,0.220930232,0.2725,0.37433155,0.64683155,0.144385026,0.273049645,2.175675675,0.189655172,0.555172413,0.255172413,0.094594594,0.121621621,0.062111801,0,0.2781827608146763,-13.418598358347374,35.56276197283034,-14.7496596023583,0.27873700631771064,7.1697054961049655,70.38324404954791,4.822659995872527,-0.9409710168838501,0.7846274641342461,2.5999998450279236,-9.926999606485772,0.30000001192092896,0.40614334,0.36860068,0.22525597,0.15699659,0.46757679,0.37542662,88.88582300646551,2.1971951188712286,15,0.05119454,110.86,120,0.40955631,293,0.251,0.373,0.291,4.038032531738281,0.34718101,0.60907945,0.48875256,0.52564103,0.87991718,0.76429568,0.54055896,18.42488479,"Alek Thomas",23792,677950
"Alex Bregman","HOU","Alex Bregman","HOU",2023,29,161,622,724,163,106,28,4,25,103,98,92,1,87,8,2,0,22,3,1,0.262057877,7,0,0.127071823,0.120165745,1.057471264,0.363259668,0.440514469,0.803774137,0.178456592,0.26953125,0.769230769,0.186219739,0.353817504,0.459962756,0.121457489,0.101214574,0.036842105,0,0.35115803582374816,19.712150571527292,107.92733683961849,22.287782905282786,4.511712388010636,3.661532508642964,125.69187050422708,-4.139913204591721,2.2457729130983353,-1.4016283783130348,-1.5,18.147869700691064,-2.200000047683716,0.4264432,0.35195531,0.22160149,0.141527,0.52327747,0.33519553,88.60829114292365,17.605927025139664,29,0.05400372,107.507,205,0.38175047,537,0.266,0.43,0.351,-2.7382848262786865,0.18452803,0.5942029,0.38723557,0.72307692,0.92195122,0.87407407,0.494801,18.60924574,"Alex Bregman",17678,608324
"Alex Call","WSN","Alex Call","WSN",2023,28,128,375,439,75,52,14,1,8,43,38,53,0,78,6,2,3,1,9,8,0.2,11,5,0.120728929,0.177676537,0.679487179,0.307339449,0.306666666,0.614006115,0.106666666,0.230240549,0.802919708,0.151202749,0.378006872,0.470790378,0.145985401,0.05839416,0.1,0.454545454,0.280149260108624,-13.936674235816227,39.55292075270869,-14.297460368330704,0.5859941791901148,3.665291049641099,73.710887600171,-0.5891601354815066,5.842364519834518,-2.4318930418230593,0.7000000476837158,-14.88662050381221,2,0.44370861,0.34768212,0.20860927,0.19205298,0.53642384,0.27152318,86.83517907001718,16.98524585212629,16,0.05298013,108.508,90,0.29801325,302,0.214,0.335,0.296,1.8427329063415527,0.20464602,0.58504875,0.3968254,0.63783784,0.89444444,0.82896552,0.50519978,19.55351906,"Alex Call",19296,669743
"Alex Kirilloff","MIN","Alex Kirilloff","MIN",2023,25,88,281,319,76,50,14,1,11,35,41,28,1,80,7,3,0,2,1,0,0.270462633,1,0,0.087774294,0.250783699,0.35,0.347962382,0.444839857,0.792802239,0.174377224,0.336787564,1.35,0.308823529,0.397058823,0.294117647,0.016666666,0.183333333,0.012345679,0,0.34284535518982123,6.4830386306600145,45.3513320277886,7.287409011598068,0.5800451670441367,2.8902582171622737,119.06557395768937,-1.9048353862017393,-10.515363216400146,-0.4472303818911314,-0.20000004768371582,5.382573625396328,1.399999976158142,0.35784314,0.35784314,0.28431373,0.10784314,0.54901961,0.34313725,88.62660845588235,12.372825472962623,15,0.07352941,108.672,77,0.37745098,204,0.261,0.425,0.334,-1.457605004310608,0.32680723,0.64186851,0.47342995,0.57603687,0.84636119,0.74659864,0.46537842,19.13804348,"Alex Kirilloff",20325,666135
"Alex Verdugo","BOS","Alex Verdugo","BOS",2023,27,142,546,602,144,89,37,5,13,81,54,45,1,93,6,5,0,11,5,3,0.263736263,10,0,0.07475083,0.154485049,0.483870967,0.323920265,0.421245421,0.745165686,0.157509158,0.294382022,1.33548387,0.209606986,0.451965065,0.338427947,0.064516129,0.083870967,0.048309178,0,0.3218606857214117,1.742870543203536,75.0930668600418,-1.3822584561489188,1.4323799963258466,4.828264726786652,98.08371462135175,-0.49213600205257535,-4.424874305725098,-1.3372462992556393,0.10000002384185791,-1.8743944582014942,-0.800000011920929,0.38209607,0.37336245,0.24454148,0.15938865,0.48908297,0.35152838,89.23280736019737,8.800888094912473,23,0.05021834,112.444,172,0.37554585,458,0.278,0.417,0.331,0.845110297203064,0.22810395,0.54882665,0.40762712,0.62869198,0.94068966,0.86382536,0.55974576,18.57273246,"Alex Verdugo",17027,657077
"Alexander Canario","CHC","Alexander Canario","CHC",2023,23,6,17,17,5,2,1,1,1,1,6,0,0,8,0,0,0,0,0,0,0.294117647,0,0,0,0.470588235,0,0.294117647,0.647058823,0.94117647,0.352941176,0.5,0.75,0.222222222,0.333333333,0.444444444,0.25,0.25,0,0,0.38716451560749726,0.9712148630201812,3.0425659218013283,1.0034414404213425,-0.004929382087395455,2.64285714,147.64580329387437,-0.7630277900025249,-0.8676457107067108,-0.015410247258841991,-1.2999999299645424,0.24041365041881768,0.10000000149011612,0.44444444,0.33333333,0.22222222,0.11111111,0.44444444,0.44444444,88.20735931396484,18.987855911254883,0,0,104.374,5,0.55555556,9,0.226,0.367,0.251,-0.7476175427436829,0.46666667,0.83870968,0.6557377,0.35714286,0.69230769,0.575,0.50819672,19.45454545,"Alexander Canario",22842,672744
"Alfonso Rivas III","- - -","Alfonso Rivas III","- - -",2023,26,48,109,123,25,11,10,1,3,8,15,9,0,36,3,1,1,1,1,0,0.229357798,1,0,0.073170731,0.292682926,0.25,0.303278688,0.422018348,0.725297036,0.19266055,0.309859154,0.9,0.219178082,0.369863013,0.410958904,0.033333333,0.1,0.037037037,0,0.31285096582819205,-0.5598579377924725,14.426976193388768,-0.9803476289903447,-0.04345591129957488,4.247881984663683,93.5663632949874,-0.8256461010314524,-2.8103392273187637,0.022782159503549337,-0.7999999448657036,-1.8059937300217972,0.30000000447034836,0.37333333,0.34666667,0.28,0.14666667,0.50666667,0.34666667,89.19548640839041,11.109624366237693,5,0.06666667,107.154,29,0.38666667,75,0.217,0.343,0.282,-0.8484282605350018,0.23921569,0.58802817,0.42300557,0.40983607,0.85628743,0.73684211,0.52690167,18.93975904,"Alfonso Rivas III",21560,663845
"Alika Williams","PIT","Alika Williams","PIT",2023,24,46,101,112,20,15,5,0,0,7,6,9,0,35,1,0,1,2,0,0,0.198019801,2,1,0.080357142,0.3125,0.257142857,0.27027027,0.247524752,0.517795022,0.049504951,0.303030303,1.5,0.21875,0.46875,0.3125,0,0,0.066666666,0.333333333,0.23825213715836807,-7.452723876158814,6.193824275811096,-7.956375256697754,-0.34541877579481006,1.0264778275,42.65721555288654,-0.39572679018601775,1.081455558538437,-0.1926280907355249,-0.30000001192092896,-8.352102046883772,0.20000000298023224,0.40298507,0.3880597,0.20895522,0.1641791,0.62686567,0.20895522,83.38631439208984,10.101020812988281,2,0.02985075,106.361,17,0.25373134,67,0.198,0.263,0.244,-0.20309869945049286,0.28959276,0.64135021,0.47161572,0.40625,0.81578947,0.69444444,0.51746725,18.42898551,"Alika Williams",27604,675961
"Amed Rosario","- - -","Amed Rosario","- - -",2023,27,142,510,545,134,95,25,8,6,70,58,29,0,99,3,3,0,15,15,2,0.262745098,19,0,0.053211009,0.181651376,0.292929292,0.304587155,0.378431372,0.683018527,0.115686274,0.31372549,1.523076923,0.207729468,0.478260869,0.314009661,0.084615384,0.046153846,0.095959595,0,0.2970086388631698,-9.670814352635261,56.734263708289745,-8.241557123664734,0.4115232370220463,7.28929773798471,87.44055910256837,0.5836234553717077,-6.877498358488083,1.1772932573221624,-2.100000023841858,-7.657933668293026,-1.100000023841858,0.32850242,0.39613527,0.27536232,0.17391304,0.53381643,0.29227053,88.34094799863801,7.599348427592844,14,0.03381643,110.499,163,0.39371981,414,0.271,0.38,0.305,-0.5936698019504547,0.39666993,0.68172269,0.53421186,0.63950617,0.87673344,0.78557875,0.48251394,18.63205575,"Amed Rosario",15518,642708
"Andre Lipcius","DET","Andre Lipcius","DET",2023,25,13,35,38,10,8,1,0,1,3,4,3,0,8,0,0,0,1,0,0,0.285714285,0,0,0.078947368,0.210526315,0.375,0.342105263,0.4,0.742105263,0.114285715,0.346153846,0.666666666,0.259259259,0.296296296,0.444444444,0,0.083333333,0,0,0.326206773519516,0.2471740821249247,4.87725291940043,0.3663084486372233,-0.19726148686291814,0.5595238025,108.04508728922835,-0.029059563297778368,-3.6198020055890083,-0.08475635992363095,0.4000000059604645,0.3372488853394449,0,0.2962963,0.40740741,0.2962963,0.14814815,0.48148148,0.37037037,87.32038483796296,16.650174741391783,0,0,103.081,8,0.2962963,27,0.245,0.368,0.298,0.055696796625852585,0.2345679,0.7195122,0.47852761,0.57894737,0.83050847,0.76923077,0.50306748,19.8,"Andre Lipcius",25822,686531
"Andrés Giménez","CLE","Andrés Giménez","CLE",2023,24,153,557,616,140,93,27,5,15,76,62,32,3,112,20,3,4,10,30,6,0.251346499,16,6,0.051948051,0.181818181,0.285714285,0.31372549,0.398563734,0.712289224,0.147217235,0.288683602,1.214723926,0.173913043,0.453089244,0.372997711,0.147239263,0.092024539,0.08080808,0.4,0.3091371307036364,-4.725854239919014,70.33016059591549,-2.756043634869881,3.804917717213435,7.049859406144219,96.26601302436137,4.1417427165433764,15.627073049545288,2.3734042746946216,0.30000001937150955,1.3856990816734953,-0.10000000149011612,0.43141593,0.32300885,0.24557522,0.21681416,0.51548673,0.26769912,84.83556932471264,13.111864673132184,25,0.05530973,108.79,122,0.2699115,452,0.245,0.367,0.297,1.7683384418487549,0.39779474,0.68037704,0.53836317,0.63326226,0.85138539,0.77038797,0.49744246,18.54645761,"Andres Gimenez",19950,665926
"Andrew Benintendi","CHW","Andrew Benintendi","CHW",2023,28,151,562,621,147,106,34,2,5,72,45,52,5,89,3,3,1,12,13,2,0.261565836,8,2,0.083735909,0.14331723,0.584269662,0.325806451,0.355871886,0.681678337,0.09430605,0.301486199,1.12804878,0.262156448,0.391120507,0.346723044,0.073170731,0.030487804,0.043243243,0.5,0.2989925690782749,-9.996205750556157,65.66902998491986,-9.308967072220014,-0.34301063614888494,5.003841201332973,87.48942370842818,1.6480237003415823,-17.094703197479248,0.553844666108489,1.8999999314546585,-7.660943371878432,-0.20000000298023224,0.32494759,0.38155136,0.29350105,0.13836478,0.6163522,0.24528302,86.5810546875,14.534226239737817,14,0.0293501,109.131,128,0.26834382,477,0.27,0.375,0.31,1.0941790342330933,0.27062999,0.68872549,0.48830285,0.70491803,0.87188612,0.82752613,0.52062952,17.91608796,"Andrew Benintendi",17901,643217
