Season,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PA.1,AVG.1,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Spd,wRC+,wSB,UBR,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,XBR
2015,LAA,2459,5417,5990,1331,891,243,21,176,661,621,435,34,1150,58,40,37,116,52,34,0.245707956,5990,0.245707956,118,18,0.072621035,0.191986644,0.378260869,0.306554621,0.395791028,0.702345649,0.150083072,0.279593318,1.280212483,0.195219123,0.4518397,0.352941176,0.092297476,0.116865869,0.061203319,0.233766233,0.304958218,-40.14212558,633.3728346,3.569549939,94.60963843,-5.578512964,4.699999884,1.400000051,0.39709945,0.36095764,0.24194291,0.19129834,0.53683241,0.27186924,
2015,BAL,2249,5485,6007,1370,887,246,20,217,713,686,418,23,1331,51,32,20,127,44,25,0.249772105,6007,0.249772105,130,18,0.069585483,0.221574829,0.314049586,0.307216839,0.42060164,0.727818479,0.170829535,0.290501385,1.179301252,0.203181489,0.431188238,0.365630272,0.099538562,0.143045484,0.072666294,0.315789473,0.314994677,8.257774246,683.6842126,3.581054468,97.29874613,-3.616260012,-2.199999951,0.899999812,0.41821208,0.33808845,0.24369948,0.18497385,0.51426534,0.30076082,
2015,BOS,2268,5640,6237,1495,1007,294,33,161,748,706,478,28,1148,46,42,30,127,71,27,0.265070921,6237,0.265070921,174,8,0.076639409,0.18406285,0.416376306,0.325330325,0.414539007,0.739869332,0.149468086,0.305053738,1.432140445,0.202214839,0.469767441,0.328017718,0.099932478,0.10871033,0.082036775,0.166666666,0.321069373,38.69436229,739.9819761,4.309143539,99.08258648,0.666204944,0.70000004,1.64e-07,0.38110892,0.36313829,0.25575279,0.19373219,0.52158668,0.28468113,
2015,CHW,2265,5533,6070,1381,958,260,27,136,622,595,404,22,1231,65,37,30,125,68,42,0.249593348,6070,0.249593348,121,17,0.066556836,0.202800658,0.328188464,0.306342109,0.380083137,0.686425246,0.130489789,0.296216987,1.613777089,0.214833759,0.484770983,0.300395256,0.102167182,0.105263157,0.058033573,0.25,0.299723247,-65.88344289,616.6267087,3.951592897,88.78211862,-5.623172896,-9.800000407,0.200000025,0.37422751,0.36255436,0.26321813,0.20141909,0.53604944,0.26253147,
2015,CLE,2285,5439,6109,1395,922,303,29,141,669,640,533,34,1157,39,50,47,134,86,28,0.25648097,6109,0.25648097,119,24,0.087248322,0.189392699,0.460674157,0.324533905,0.400625114,0.725159019,0.144144144,0.299212598,1.327109266,0.214885674,0.447736817,0.337377508,0.110650069,0.097510373,0.062011464,0.258064516,0.315405478,12.25567988,699.1509874,4.366600921,96.69957105,3.358415836,3.599999681,1.099999927,0.40694222,0.3441425,0.24891528,0.19045444,0.52728934,0.28225622,
2015,DET,2340,5605,6159,1515,1026,289,49,151,689,660,455,36,1259,41,35,23,152,83,51,0.27029438,6159,0.27029438,112,22,0.073875629,0.204416301,0.361397934,0.32773794,0.42016057,0.74789851,0.14986619,0.322458628,1.239304812,0.226327944,0.428175519,0.345496535,0.086898395,0.100935828,0.060409924,0.297297297,0.323605233,51.76183498,744.2791371,4.561781602,102.739163,-6.310915031,-13.89999986,-7.399999857,0.38646685,0.34559491,0.26793824,0.17257039,0.53224342,0.29518619,
2015,KCR,2263,5575,6116,1497,1016,300,42,139,724,689,383,28,973,77,47,34,133,104,34,0.268520179,6116,0.268520179,129,21,0.062622629,0.159090909,0.393627954,0.321769154,0.412197309,0.733966463,0.14367713,0.301108647,1.309462915,0.216655823,0.44415528,0.339188896,0.095907928,0.08887468,0.062988281,0.291666666,0.317964099,22.69968087,710.3820676,5.060959014,98.95791104,4.629331846,-3.300000966,-1.600000009,0.38970745,0.35831732,0.25197523,0.18599189,0.53363229,0.28037583,
2015,MIN,2311,5467,6017,1349,872,277,44,156,696,661,439,31,1264,40,41,30,133,70,38,0.246753246,6017,0.246753246,144,32,0.072959946,0.210071464,0.347310126,0.305328211,0.399122004,0.704450215,0.152368758,0.291829745,1.272169167,0.204252269,0.445532728,0.350215002,0.113915416,0.106412005,0.077211796,0.372093023,0.305129618,-39.68527981,636.8655575,4.776329646,89.28253476,-3.488098692,-0.299999647,-1.699999891,0.4136236,0.33824906,0.24812734,0.18515918,0.52972846,0.28511236,
2015,NYY,2401,5567,6268,1397,894,272,19,212,764,737,554,23,1227,63,54,24,105,63,25,0.250943057,6268,0.250943057,121,15,0.088385449,0.195756222,0.451507742,0.32285989,0.420873001,0.743732891,0.169929944,0.283357245,1.099033816,0.204212454,0.416666666,0.379120879,0.101449275,0.128019323,0.066483516,0.3,0.322968565,48.99162545,753.7648759,3.916847727,103.1381686,-0.120179124,-5.399999909,8.500000164,0.44363966,0.33295609,0.22340426,0.17768221,0.53757356,0.28474423,
2015,OAK,2349,5600,6171,1405,936,277,46,146,694,661,475,21,1119,40,38,14,124,78,29,0.250892857,6171,0.250892857,162,11,0.076972937,0.181332036,0.424486148,0.312042905,0.395,0.707042905,0.144107143,0.287903041,1.296626352,0.197508896,0.453069395,0.349421708,0.099936346,0.092934436,0.079528718,0.297297297,0.30786936,-26.06370278,667.8028781,4.874420144,95.37744758,1.425136666,-4.299999543,1.900000088,0.39333775,0.35208471,0.25457754,0.19258769,0.54864328,0.25876903,
2015,SEA,2407,5544,6131,1379,897,262,22,198,656,624,478,31,1336,36,35,38,123,69,45,0.248737373,6131,0.248737373,103,17,0.077964442,0.217908987,0.357784431,0.310684391,0.411075036,0.721759427,0.162337663,0.291965389,1.265762711,0.205798479,0.443678707,0.350522813,0.084745762,0.134237288,0.055168719,0.232876712,0.31278678,-3.317342531,686.0516426,3.564500339,100.381561,-6.550460307,-18.59999999,2.100000076,0.38892782,0.35155338,0.2595188,0.16888577,0.51997197,0.31114226,
2015,TBR,2479,5485,6071,1383,906,278,32,167,644,612,436,22,1310,84,47,19,121,87,45,0.252142206,6071,0.252142206,106,14,0.071816834,0.215779937,0.332824427,0.314441506,0.405834092,0.720275598,0.153691886,0.299876695,1.192307692,0.211354961,0.428912213,0.359732824,0.100132625,0.110742705,0.058954393,0.291666666,0.313078481,-1.032647572,681.589944,4.19268379,99.63577461,-2.997518705,-9.799999297,-0.600000136,0.41910377,0.34033019,0.24056604,0.18514151,0.53514151,0.27971698,
2015,TEX,2358,5511,6187,1419,936,279,32,172,751,707,503,32,1233,76,54,43,99,101,39,0.257485029,6187,0.257485029,128,43,0.081299498,0.199288831,0.407948094,0.325195312,0.413355107,0.738550419,0.155870078,0.299759615,1.308361204,0.19047619,0.458831808,0.350692,0.092976588,0.115050167,0.065439672,0.383928571,0.320562126,35.74604496,731.4116641,4.665842867,97.70440318,2.000193869,10.89999995,8.699999824,0.41691429,0.34925714,0.23382857,0.18422857,0.52182857,0.29394286,
2015,TOR,2337,5509,6231,1480,923,308,17,232,891,852,570,12,1151,54,62,36,140,88,23,0.268651297,6231,0.268651297,117,22,0.091478093,0.184721553,0.495221546,0.339628732,0.457070248,0.79669898,0.188418951,0.297994269,1.264686894,0.197437657,0.448181194,0.354381148,0.141381536,0.149774047,0.059724349,0.258823529,0.344204818,153.1148863,853.7278608,4.607631236,117.3509587,5.571869239,5.099999629,0.299999855,0.43289946,0.32293537,0.24416517,0.18738779,0.51615799,0.29645422,
2015,ARI,2393,5649,6276,1494,1003,289,48,154,720,680,490,40,1312,33,57,46,134,132,44,0.264471587,6276,0.264471587,122,36,0.078075207,0.20905035,0.373475609,0.323807994,0.41440963,0.738217624,0.149938043,0.316037735,1.528231797,0.213906213,0.475167475,0.31092631,0.081723625,0.114413075,0.059309674,0.324324324,0.318933878,26.01988465,731.6926543,5.312106935,95.19437237,6.233800597,11.19999969,-4.899999961,0.37274775,0.36013514,0.26711712,0.16666667,0.52297297,0.31036036,
2015,ATL,2340,5420,6034,1361,992,251,18,100,573,548,471,39,1107,44,31,67,148,69,33,0.251107011,6034,0.251107011,145,15,0.078057673,0.183460391,0.425474254,0.314448541,0.359409594,0.673858135,0.108302583,0.297125353,1.704180064,0.216398788,0.49382716,0.28977405,0.094051446,0.080385852,0.068396226,0.127118644,0.29570434,-91.79654284,586.6657726,3.6510753,84.02293141,-2.017781423,7.100000069,-7.800000295,0.36613013,0.36000907,0.2738608,0.19723419,0.55384267,0.24892315,
2015,CHC,2406,5491,6200,1341,868,272,30,171,689,657,567,47,1518,74,35,32,102,95,37,0.24421781,6200,0.24421781,115,17,0.091451612,0.244838709,0.373517786,0.321388033,0.398105991,0.719494024,0.153888181,0.304925723,1.18841591,0.208879919,0.429616548,0.361503531,0.090020935,0.119330076,0.067527891,0.22368421,0.31332536,-2.642721646,694.4846161,4.405228956,95.7359957,1.62557442,5.999999717,7.5,0.40544554,0.34925743,0.24529703,0.18094059,0.51707921,0.3019802,
2015,CIN,2337,5571,6196,1382,931,257,27,167,640,613,496,38,1255,42,40,47,112,134,38,0.248070364,6196,0.248070364,116,25,0.080051646,0.202550032,0.395219123,0.312245893,0.393825166,0.706071059,0.145754802,0.290045356,1.242847638,0.214768227,0.43512695,0.350104821,0.087824351,0.111111111,0.062098501,0.227272727,0.306920458,-33.18087362,663.4967046,4.719482762,91.3951013,9.094256158,0.19999969,1.599999957,0.37656144,0.34726323,0.27617533,0.1855553,0.54417443,0.27027027,
2015,COL,2436,5572,6071,1479,970,274,49,186,737,702,388,47,1283,33,34,44,114,97,43,0.265434314,6071,0.265434314,121,24,0.063910393,0.211332564,0.302416212,0.31524805,0.432340272,0.747588322,0.166905958,0.312545322,1.312929848,0.213517305,0.446445275,0.340037418,0.099037138,0.127922971,0.06338397,0.263736263,0.320867596,34.61840762,717.2409992,5.090696674,86.52341724,-0.095668122,5.800000198,-0.999999993,0.37233799,0.3627204,0.26494161,0.18067323,0.51751775,0.30180902,
2015,MIA,2297,5463,5988,1420,1024,236,40,120,613,575,375,30,1150,39,40,71,133,112,45,0.259930441,5988,0.259930441,153,37,0.06262525,0.192050768,0.326086956,0.309954368,0.383671975,0.693626343,0.123741534,0.307110796,1.87763713,0.204942877,0.518768943,0.276288179,0.084388185,0.101265822,0.068764044,0.274074074,0.301514118,-61.69535782,611.5947226,4.789331337,90.57497159,1.994638294,1.199999973,-4.399999909,0.33114828,0.37997288,0.28887884,0.20411392,0.52486438,0.2710217,
2015,HOU,2333,5459,6073,1363,829,278,26,230,729,691,486,22,1392,56,43,28,102,121,48,0.249679428,6073,0.249679428,137,20,0.080026346,0.229211262,0.349137931,0.315188616,0.436526836,0.751715452,0.186847408,0.292010309,1.07918263,0.201373558,0.41452048,0.38410596,0.099616858,0.146871008,0.081065088,0.327868852,0.324613553,55.83851118,738.6859825,4.737062664,108.3534808,2.734017047,1.100000665,4.299999945,0.42919285,0.33156114,0.23924601,0.18511358,0.50966651,0.30521991,
2015,LAD,2379,5385,6090,1346,870,263,26,187,667,638,563,31,1258,60,30,49,135,59,34,0.249953574,6090,0.249953574,101,5,0.092446633,0.206568144,0.447535771,0.326101358,0.412627669,0.738729027,0.162674095,0.291939546,1.217421124,0.21491015,0.431034482,0.354055366,0.098765432,0.128257887,0.056901408,0.056818181,0.321768391,37.53613502,722.2950845,3.753293426,106.1768019,-4.398119052,-10.20000043,-0.700000085,0.39087019,0.36329054,0.24583928,0.18164527,0.5085592,0.30979553,
2015,MIL,2377,5480,6024,1378,925,274,34,145,655,624,412,35,1299,41,34,55,130,84,29,0.251459854,6024,0.251459854,113,22,0.068393094,0.21563745,0.317167051,0.306854365,0.393248175,0.70010254,0.141788321,0.302948402,1.509833585,0.204697986,0.478427612,0.3168744,0.082450832,0.109682299,0.056613226,0.224489795,0.303613097,-50.98003138,626.3578852,4.714241666,87.37528505,2.795723572,2.300000079,-3.600000001,0.3498829,0.35667447,0.29344262,0.19531616,0.50468384,0.3,
